brª
   b1%  5
0.03,0.02,-1.03,-16.32,-23.82,1.78,CALIB
0.03,0.01,-1.03,-16.39,-23.92,1.79,CALIB
0.03,0.01,-1.02,-16.45,-24.01,1.80,CALIB
0.03,0.02,-1.02,-16.51,-24.10,1.81,CALIB
0.03,0.01,-1.04,-16.58,-24.20,1.82,CALIB
0.03,0.02,-1.04,-16.64,-24.30,1.83,CALIB
0.03,0.01,-1.03,-16.71,-24.39,1.85,CALIB
0.03,0.02,-1.02,-16.77,-24.49,1.86,CALIB
0.04,0.02,-1.00,-16.84,-24.59,1.87,CALIB
0.03,0.01,-1.03,-16.90,-24.68,1.88,CALIB
0.04,0.02,-1.02,-16.97,-24.77,1.89,CALIB
CALIB
CALIB
CALIB
0.04,0.00,-1.03,-19.90,-28.99,2.50,CALIB
0.03,0.01,-1.02,-19.97,-29.10,2.51,CALIB
0.03,0.02,-1.03,-20.05,-29.21,2.53,CALIB
0.04,0.01,-1.03,-20.13,-29.31,2.55,CALIB
0.04,0.01,-1.04,-20.21,-29.42,2.57,CALIB
0.03,0.02,-1.03,-20.28,-29.53,2.58,CALIB
0.03,0.02,-1.02,-20.36,-29.65,2.60,CALIB
0.03,0.01,-1.04,-20.45,-29.76,2.62,CALIB
0.03,0.02,-1.03,-20.53,-29.87,2.64,CALIB
0.03,0.02,-1.01,-20.61,-29.98,2.65,CALIB
0.03,0.02,-1.04,-20.69,-30.09,2.67,CALIB
0.04,0.02,-1.03,-20.77,-30.21,2.69,CALIB
0.03,0.01,-1.02,-20.85,-30.32,2.71,CALIB
0.03,0.01,-1.02,-20.93,-30.43,2.73,CALIB
0.04,0.01,-1.03,-21.01,-30.54,2.75,CALIB
0.03,0.02,-1.02,-21.09,-30.66,2.77,CALIB
0.03,0.02,-1.03,-21.17,-30.77,2.79,CALIB
0.03,0.02,-1.01,-21.25,-30.88,2.81,CALIB
0.03,0.01,-1.02,-21.33,-31.00,2.83,CALIB
0.03,0.01,-1.02,-21.42,-31.11,2.85,CALIB
0.03,0.02,-1.04,-21.50,-31.23,2.87,CALIB
0.03,0.02,-1.03,-21.58,-31.35,2.89,CALIB
0.03,0.02,-1.04,-21.67,-31.46,2.91,CALIB
0.03,0.02,-1.04,-21.76,-31.58,2.93,CALIB
0.03,0.02,-1.02,-21.84,-31.70,2.95,CALIB
0.02,0.02,-1.02,-21.93,-31.82,2.97,CALIB
0.04,0.02,-1.03,-22.01,-31.94,2.99,CALIB
0.04,0.01,-1.03,-22.10,-32.06,3.01,CALIB
0.02,0.02,-1.03,-22.19,-32.17,3.03,CALIB
0.03,0.01,-1.03,-22.27,-32.30,3.05,CALIB
0.03,0.02,-1.03,-22.36,-32.42,3.08,CALIB
0.03,0.01,-1.02,-22.45,-32.54,3.10,CALIB
0.03,0.01,-1.04,-22.54,-32.65,3.12,CALIB
0.03,0.02,-1.04,-22.63,-32.78,3.14,CALIB
0.04,0.03,-1.02,-22.71,-32.90,3.17,CALIB
0.04,0.02,-1.03,-22.80,-33.02,3.19,CALIB
0.02,0.02,-1.04,-22.90,-33.14,3.21,CALIB
0.03,0.02,-1.01,-22.99,-33.26,3.23,CALIB
0.02,0.02,-1.04,-23.07,-33.38,3.26,CALIB
0.03,0.02,-1.03,-23.17,-33.51,3.28,CALIB
0.03,0.01,-1.03,-23.26,-33.63,3.30,CALIB
0.02,0.02,-1.03,-23.35,-33.76,3.33,CALIB
0.03,0.02,-1.04,-23.44,-33.89,3.35,CALIB
0.03,0.02,-1.02,-23.53,-34.01,3.38,CALIB
0.03,0.02,-1.04,-23.63,-34.14,3.40,CALIB
0.02,0.01,-1.03,-23.72,-34.26,3.43,CALIB
0.03,0.02,-1.03,-23.81,-34.39,3.45,CALIB
CALIB
CALIB
0.03,0.03,-1.03,-27.97,-39.86,4.66,CALIB
0.03,0.02,-1.03,-28.08,-40.00,4.70,CALIB
0.03,0.02,-1.03,-28.19,-40.15,4.73,CALIB
0.04,0.02,-1.03,-28.30,-40.29,4.77,CALIB
0.03,0.02,-1.03,-28.41,-40.43,4.80,CALIB
0.04,0.01,-1.03,-28.53,-40.57,4.84,CALIB
0.03,0.01,-1.04,-28.64,-40.71,4.87,CALIB
0.03,0.02,-1.04,-28.75,-40.86,4.91,CALIB
0.03,0.02,-1.03,-28.87,-41.00,4.95,CALIB
0.03,0.02,-1.04,-28.98,-41.14,4.98,CALIB
0.02,0.02,-1.03,-29.10,-41.29,5.02,CALIB
0.03,0.01,-1.03,-29.21,-41.43,5.06,CALIB
0.03,0.02,-1.03,-29.33,-41.58,5.10,CALIB
0.04,0.02,-1.04,-29.44,-41.72,5.13,CALIB
0.04,0.01,-1.04,-29.56,-41.86,5.17,CALIB
0.03,0.02,-1.04,-29.68,-42.01,5.21,CALIB
0.03,0.01,-1.03,-29.80,-42.15,5.25,CALIB
0.03,0.02,-1.03,-29.91,-42.30,5.29,CALIB
0.03,0.01,-1.03,-30.03,-42.45,5.33,CALIB
0.03,0.02,-1.03,-30.15,-42.59,5.37,CALIB
0.03,0.02,-1.02,-30.27,-42.74,5.41,CALIB
0.03,0.02,-1.04,-30.39,-42.89,5.45,CALIB
0.04,0.02,-1.02,-30.51,-43.04,5.49,CALIB
0.03,0.01,-1.04,-30.63,-43.18,5.53,CALIB
0.04,0.02,-1.02,-30.75,-43.33,5.57,CALIB
0.03,0.01,-1.03,-30.87,-43.48,5.61,CALIB
0.03,0.01,-1.03,-30.99,-43.63,5.65,CALIB
0.04,0.02,-1.04,-31.11,-43.77,5.70,CALIB
0.03,0.02,-1.03,-31.24,-43.92,5.74,CALIB
0.03,0.02,-1.02,-31.36,-44.07,5.78,CALIB
0.02,0.02,-1.02,-31.49,-44.22,5.82,CALIB
0.03,0.02,-1.03,-31.61,-44.37,5.87,CALIB
0.03,0.03,-1.02,-31.74,-44.53,5.91,CALIB
0.03,0.02,-1.04,-31.86,-44.68,5.95,CALIB
0.03,0.01,-1.03,-31.99,-44.83,6.00,CALIB
0.03,0.02,-1.03,-32.12,-44.98,6.04,CALIB
0.03,0.02,-1.04,-32.24,-45.13,6.09,CALIB
0.03,0.02,-1.03,-32.37,-45.28,6.13,CALIB
0.03,0.01,-1.03,-32.50,-45.44,6.18,CALIB
0.03,0.02,-1.02,-32.63,-45.59,6.23,CALIB
0.04,0.02,-1.04,-32.76,-45.74,6.27,CALIB
0.03,0.02,-1.02,-32.89,-45.89,6.32,CALIB
0.03,0.02,-1.03,-33.02,-46.04,6.37,CALIB
0.03,0.01,-1.04,-33.15,-46.19,6.41,CALIB
0.03,0.02,-1.04,-33.28,-46.35,6.46,CALIB
0.03,0.01,-1.03,-33.42,-46.50,6.51,CALIB
CALIB
CALIB
0.04,0.02,-1.04,-39.34,-53.01,8.83,CALIB
0.02,0.01,-1.04,-39.50,-53.17,8.90,CALIB
0.03,0.01,-1.02,-39.65,-53.34,8.97,CALIB
0.03,0.02,-1.04,-39.81,-53.50,9.03,CALIB
0.03,0.01,-1.03,-39.97,-53.66,9.10,CALIB
0.02,0.01,-1.03,-40.13,-53.83,9.17,CALIB
0.02,0.02,-1.03,-40.29,-53.99,9.24,CALIB
0.03,0.02,-1.04,-40.45,-54.16,9.31,CALIB
0.03,0.02,-1.02,-40.61,-54.32,9.38,CALIB
0.03,0.01,-1.03,-40.78,-54.48,9.45,CALIB
0.04,0.02,-1.03,-40.94,-54.65,9.52,CALIB
0.04,0.02,-1.02,-41.10,-54.81,9.59,CALIB
0.02,0.01,-1.03,-41.26,-54.96,9.66,CALIB
0.03,0.03,-1.04,-41.43,-55.13,9.73,CALIB
0.04,0.02,-1.03,-41.60,-55.29,9.80,CALIB
0.03,0.02,-1.04,-41.76,-55.45,9.87,CALIB
0.03,0.02,-1.03,-41.93,-55.62,9.95,CALIB
0.04,0.01,-1.04,-42.10,-55.78,10.02,CALIB
0.03,0.02,-1.05,-42.27,-55.94,10.09,CALIB
0.02,0.02,-1.04,-42.44,-56.11,10.17,CALIB
0.03,0.02,-1.03,-42.61,-56.28,10.25,CALIB
0.03,0.02,-1.03,-42.78,-56.44,10.32,CALIB
0.03,0.03,-1.03,-42.95,-56.60,10.40,CALIB
0.03,0.02,-1.03,-43.13,-56.77,10.48,CALIB
CALIB
CALIB
CALIB
CALIB
CALIB
0.03,0.02,-1.04,-47.19,-60.20,12.21,CALIB
0.03,0.01,-1.03,-47.38,-60.37,12.30,CALIB
0.04,0.01,-1.03,-47.57,-60.53,12.39,CALIB
0.04,0.02,-1.03,-47.76,-60.69,12.48,CALIB
0.03,0.01,-1.02,-47.95,-60.85,12.57,CALIB
0.02,0.01,-1.04,-48.14,-61.01,12.66,CALIB
0.04,0.02,-1.01,-48.33,-61.17,12.76,CALIB
0.03,0.02,-1.04,-48.52,-61.33,12.85,CALIB
0.03,0.02,-1.03,-48.72,-61.49,12.94,CALIB
0.02,0.02,-1.04,-48.91,-61.65,13.04,CALIB
0.03,0.02,-1.03,-49.11,-61.81,13.13,CALIB
0.02,0.01,-1.03,-49.30,-61.97,13.23,CALIB
0.02,0.02,-1.03,-49.50,-62.13,13.33,CALIB
0.04,0.01,-1.03,-49.70,-62.30,13.42,CALIB
0.03,0.01,-1.03,-49.89,-62.45,13.52,CALIB
0.03,0.02,-1.04,-50.09,-62.61,13.62,CALIB
0.03,0.01,-1.03,-50.29,-62.77,13.72,CALIB
0.02,0.02,-1.03,-50.49,-62.93,13.81,CALIB
0.02,0.01,-1.03,-50.69,-63.09,13.92,CALIB
0.03,0.02,-1.03,-50.89,-63.25,14.02,CALIB
0.03,0.03,-1.04,-51.09,-63.41,14.12,CALIB
0.03,0.02,-1.03,-51.30,-63.57,14.22,CALIB
0.02,0.02,-1.03,-51.50,-63.72,14.32,CALIB
0.03,0.02,-1.03,-51.71,-63.88,14.42,CALIB
0.03,0.02,-1.02,-51.91,-64.04,14.53,CALIB
0.03,0.02,-1.04,-52.12,-64.19,14.63,CALIB
0.03,0.02,-1.04,-52.33,-64.35,14.74,CALIB
0.03,0.02,-1.02,-52.54,-64.51,14.84,CALIB
0.03,0.02,-1.03,-52.74,-64.66,14.95,CALIB
0.03,0.01,-1.04,-52.95,-64.82,15.05,CALIB
0.04,0.02,-1.03,-53.16,-64.97,15.16,CALIB
0.03,0.01,-1.02,-53.38,-65.12,15.27,CALIB
0.04,0.02,-1.03,-53.59,-65.28,15.38,CALIB
0.03,0.02,-1.03,-53.80,-65.43,15.48,CALIB
0.03,0.02,-1.04,-54.01,-65.58,15.59,CALIB
0.03,0.02,-1.03,-54.23,-65.74,15.70,CALIB
0.03,0.03,-1.03,-54.44,-65.89,15.82,CALIB
0.04,0.01,-1.03,-54.66,-66.04,15.93,CALIB
0.03,0.01,-1.03,-54.87,-66.19,16.04,CALIB
0.04,0.02,-1.03,-55.09,-66.35,16.15,CALIB
0.03,0.01,-1.02,-55.31,-66.49,16.26,CALIB
0.04,0.01,-1.03,-55.52,-66.64,16.37,CALIB
0.03,0.02,-1.03,-55.74,-66.79,16.49,CALIB
0.04,0.02,-1.03,-55.96,-66.94,16.60,CALIB
CALIB
CALIB
CALIB
0.03,0.02,-1.04,-65.65,-72.56,21.90,CALIB
0.03,0.02,-1.04,-65.91,-72.69,22.05,CALIB
0.03,0.02,-1.03,-66.17,-72.81,22.19,CALIB
0.03,0.02,-1.03,-66.42,-72.93,22.34,CALIB
0.03,0.02,-1.02,-66.67,-73.05,22.48,CALIB
0.03,0.02,-1.04,-66.93,-73.17,22.63,CALIB
0.03,0.01,-1.02,-67.18,-73.28,22.78,CALIB
0.03,0.01,-1.03,-67.44,-73.40,22.92,CALIB
0.03,0.02,-1.04,-67.70,-73.52,23.07,CALIB
0.03,0.01,-1.02,-67.96,-73.63,23.22,CALIB
0.03,0.02,-1.04,-68.21,-73.75,23.37,CALIB
0.03,0.02,-1.03,-68.47,-73.86,23.52,CALIB
0.03,0.03,-1.02,-68.73,-73.97,23.67,CALIB
0.03,0.01,-1.03,-68.99,-74.08,23.82,CALIB
0.03,0.01,-1.01,-69.25,-74.19,23.97,CALIB
0.04,0.02,-1.02,-69.51,-74.30,24.12,CALIB
0.02,0.02,-1.02,-69.77,-74.41,24.27,CALIB
0.03,0.02,-1.03,-70.03,-74.52,24.42,CALIB
0.03,0.02,-1.03,-70.30,-74.62,24.58,CALIB
0.03,0.02,-1.03,-70.56,-74.73,24.73,CALIB
0.03,0.02,-1.03,-70.83,-74.84,24.88,CALIB
0.03,0.02,-1.03,-71.09,-74.94,25.04,CALIB
0.03,0.01,-1.03,-71.36,-75.04,25.20,CALIB
0.02,0.02,-1.03,-71.62,-75.14,25.35,CALIB
0.04,0.02,-1.03,-71.89,-75.24,25.51,CALIB
0.04,0.02,-1.03,-72.16,-75.34,25.67,CALIB
0.03,0.01,-1.02,-72.43,-75.44,25.82,CALIB
0.03,0.02,-1.02,-72.70,-75.54,25.98,CALIB
0.03,0.02,-1.02,-72.96,-75.63,26.14,CALIB
0.03,0.03,-1.03,-73.23,-75.73,26.30,CALIB
0.03,0.01,-1.03,-73.50,-75.82,26.46,CALIB
0.03,0.01,-1.02,-73.77,-75.91,26.62,CALIB
0.03,0.01,-1.04,-74.04,-76.01,26.78,CALIB
0.03,0.02,-1.03,-74.32,-76.10,26.94,CALIB
0.03,0.02,-1.02,-74.59,-76.19,27.11,CALIB
0.03,0.02,-1.03,-74.86,-76.28,27.27,CALIB
0.03,0.01,-1.05,-75.14,-76.36,27.43,CALIB
0.03,0.02,-1.03,-75.41,-76.45,27.60,CALIB
0.03,0.02,-1.02,-75.69,-76.53,27.76,CALIB
0.03,0.02,-1.03,-75.96,-76.62,27.92,CALIB
0.03,0.02,-1.03,-76.24,-76.70,28.09,CALIB
0.02,0.02,-1.03,-76.52,-76.78,28.25,CALIB
0.03,0.01,-1.04,-76.79,-76.86,28.42,CALIB
0.38,0.64,1.75,-77.07,-76.94,28.59,CALIB
CALIB
0.04,0.01,-1.03,-88.82,-79.08,35.73,CALIB
0.03,0.02,-1.02,-89.11,-79.10,35.91,CALIB
0.02,0.02,-1.04,-89.40,-79.13,36.08,CALIB
0.03,0.02,-1.03,-89.69,-79.15,36.27,CALIB
0.03,0.01,-1.04,-89.98,-79.17,36.45,CALIB
0.03,0.02,-1.03,-90.28,-79.18,36.63,CALIB
0.04,0.01,-1.04,-90.57,-79.20,36.81,CALIB
0.02,0.01,-1.02,-90.87,-79.22,36.99,CALIB
0.04,0.02,-1.04,-91.15,-79.23,37.17,CALIB
0.03,0.02,-1.02,-91.45,-79.24,37.35,CALIB
0.03,0.02,-1.01,-91.74,-79.25,37.53,CALIB
0.03,0.01,-1.03,-92.03,-79.26,37.70,CALIB
0.04,0.02,-1.02,-92.32,-79.27,37.89,CALIB
0.03,0.02,-1.03,-92.61,-79.28,38.06,CALIB
0.02,0.02,-1.03,-92.90,-79.28,38.24,CALIB
0.03,0.01,-1.03,-93.19,-79.29,38.42,CALIB
0.03,0.01,-1.03,-93.48,-79.29,38.60,CALIB
0.03,0.02,-1.03,-93.77,-79.29,38.78,CALIB
0.03,0.02,-1.03,-94.07,-79.29,38.96,CALIB
0.04,0.02,-1.02,-94.36,-79.29,39.14,CALIB
0.02,0.02,-1.03,-94.65,-79.29,39.32,CALIB
0.03,0.02,-1.03,-94.94,-79.28,39.50,CALIB
0.03,0.02,-1.04,-95.23,-79.28,39.68,CALIB
0.03,0.02,-1.03,-95.52,-79.27,39.86,CALIB
0.03,0.01,-1.04,-95.82,-79.27,40.04,CALIB
0.03,0.02,-1.03,-96.11,-79.26,40.22,CALIB
0.02,0.02,-1.02,-96.40,-79.24,40.40,CALIB
0.04,0.02,-1.03,-96.69,-79.23,40.58,CALIB
0.03,0.01,-1.02,-96.98,-79.22,40.76,CALIB
0.03,0.02,-1.03,-97.27,-79.20,40.93,CALIB
0.03,0.02,-1.04,-97.56,-79.18,41.11,CALIB
0.02,0.01,-1.04,-97.85,-79.17,41.29,CALIB
0.03,0.00,-1.03,-98.14,-79.15,41.47,CALIB
0.02,0.02,-1.02,-98.43,-79.12,41.65,CALIB
0.03,0.02,-1.03,-98.72,-79.10,41.83,CALIB
0.03,0.02,-1.04,-99.01,-79.08,42.01,CALIB
0.03,0.02,-1.03,-99.30,-79.05,42.18,CALIB
0.03,0.02,-1.03,-99.59,-79.03,42.36,CALIB
0.03,0.02,-1.02,-99.88,-79.00,42.54,CALIB
0.03,0.01,-1.03,-100.16,-78.97,42.71,CALIB
0.02,0.02,-1.03,-100.45,-78.94,42.89,CALIB
0.03,0.02,-1.02,-100.74,-78.91,43.07,CALIB
0.03,0.02,-1.02,-101.02,-78.88,43.24,CALIB
-1.11,-1.75,0.00,-101.31,-78.85,43.41,CALIB
CALIB
CALIB
CALIB
CALIB
CALIB
0.04,0.02,-1.03,-112.74,-76.34,50.34,CALIB
0.03,0.01,-1.03,-113.01,-76.25,50.50,CALIB
0.02,0.02,-1.04,-113.28,-76.17,50.66,CALIB
0.03,0.01,-1.03,-113.55,-76.08,50.82,CALIB
0.04,0.01,-1.03,-113.81,-75.99,50.98,CALIB
0.04,0.02,-1.01,-114.08,-75.90,51.14,CALIB
0.02,0.02,-1.03,-114.34,-75.81,51.29,CALIB
0.03,0.02,-1.04,-114.60,-75.72,51.44,CALIB
0.04,0.02,-1.02,-114.87,-75.62,51.60,CALIB
0.03,0.02,-1.00,-115.13,-75.53,51.75,CALIB
0.03,0.02,-1.03,-115.38,-75.44,51.90,CALIB
0.03,0.02,-1.03,-115.65,-75.34,52.06,CALIB
0.02,0.02,-1.04,-115.91,-75.25,52.21,CALIB
0.03,0.02,-1.04,-116.17,-75.15,52.36,CALIB
0.03,0.02,-1.03,-116.43,-75.05,52.52,CALIB
0.03,0.02,-1.03,-116.69,-74.95,52.67,CALIB
0.03,0.02,-1.04,-116.94,-74.85,52.82,CALIB
0.04,0.02,-1.02,-117.20,-74.75,52.97,CALIB
0.03,0.02,-1.04,-117.46,-74.65,53.12,CALIB
0.04,0.01,-1.04,-117.72,-74.54,53.27,CALIB
0.04,0.02,-1.04,-117.97,-74.44,53.42,CALIB
0.04,0.02,-1.03,-118.23,-74.33,53.57,CALIB
0.04,0.02,-1.03,-118.48,-74.23,53.71,CALIB
0.03,0.02,-1.03,-118.74,-74.12,53.86,CALIB
0.03,0.02,-1.03,-118.99,-74.01,54.00,CALIB
0.03,0.02,-1.02,-119.24,-73.91,54.15,CALIB
0.03,0.02,-1.05,-119.49,-73.80,54.29,CALIB
0.03,0.01,-1.02,-119.74,-73.69,54.44,CALIB
0.03,0.02,-1.03,-119.99,-73.57,54.58,CALIB
0.03,0.02,-1.03,-120.24,-73.46,54.72,CALIB
0.02,0.02,-1.04,-120.49,-73.35,54.87,CALIB
0.03,0.01,-1.02,-120.74,-73.24,55.01,CALIB
0.02,0.02,-1.03,-120.98,-73.12,55.15,CALIB
0.03,0.03,-1.03,-121.23,-73.00,55.29,CALIB
0.03,0.01,-1.03,-121.47,-72.89,55.43,CALIB
0.03,0.02,-1.03,-121.72,-72.77,55.57,CALIB
0.03,0.01,-1.03,-121.96,-72.66,55.71,CALIB
0.03,0.02,-1.03,-122.20,-72.54,55.85,CALIB
0.03,0.01,-1.02,-122.44,-72.42,55.98,CALIB
0.03,0.01,-1.04,-122.68,-72.30,56.12,CALIB
0.03,0.02,-1.01,-122.92,-72.18,56.26,CALIB
0.02,0.02,-1.04,-123.16,-72.06,56.39,CALIB
CALIB
0.03,0.02,-1.04,-132.29,-66.62,61.36,CALIB
0.03,0.02,-1.03,-132.50,-66.47,61.47,CALIB
