,omegax_0tx,omegay_0tx,omegaz_0tx,pitch_0tx,roll_0tx,yaw_0tx,linax_0tx,linay_0tx,linyz_0tx,m1pwm_0tu,m2pwm_0tu,m3pwm_0tu,m4pwm_0tu,omegax_0dx,omegay_0dx,omegaz_0dx,pitch_0dx,roll_0dx,yaw_0dx,linax_0dx,linay_0dx,linyz_0dx,timesteps,objective vals,flight times,omegax_1tx,omegay_1tx,omegaz_1tx,pitch_1tx,roll_1tx,yaw_1tx,linax_1tx,linay_1tx,linaz_1tx,omegax_2tx,omegay_2tx,omegaz_2tx,pitch_2tx,roll_2tx,yaw_2tx,linax_2tx,linay_2tx,linaz_2tx,omegax_3tx,omegay_3tx,omegaz_3tx,pitch_3tx,roll_3tx,yaw_3tx,linax_3tx,linay_3tx,linaz_3tx,m1pwm_1tu,m2pwm_1tu,m3pwm_1tu,m4pwm_1tu,m1pwm_2tu,m2pwm_2tu,m3pwm_2tu,m4pwm_2tu,m1pwm_3tu,m2pwm_3tu,m3pwm_3tu,m4pwm_3tu,omegax_1fx,omegay_1fx,omegaz_1fx,pitch_1fx,roll_1fx,yaw_1fx,linax_1fx,linay_1fx,linaz_1fx,term,vbat
254,-17.042253521126725,-95.2112676056338,52.67605633802822,-1.5307480096817017,9.160417556762695,19.674434661865234,0.0390625,0.859375,10.8984375,39424.0,48640.0,32768.0,37632.0,-116.90140845070425,22.535211267605632,-7.042253521126781,3.7510889768600464,-3.431612491607666,1.5546531677246094,-1.71875,0.78125,0.0390625,46.459904,89.0,874.703872,-17.042253521126725,-95.2112676056338,52.67605633802822,-1.5307480096817017,9.160417556762695,19.674434661865234,0.0390625,0.859375,10.8984375,66.76056338028172,-108.59154929577463,56.19718309859155,-5.732485771179199,8.142541885375977,18.204891204833984,-0.5859375,-0.9375,9.84375,102.67605633802822,-91.6901408450704,65.35211267605638,-10.136063575744629,4.805016994476318,16.318218231201172,0.546875,-0.703125,10.1171875,39424.0,48640.0,32768.0,37632.0,37888.0,49408.0,42752.0,37120.0,30720.0,42496.0,35328.0,36864.0,-133.94366197183098,-72.67605633802816,45.63380281690144,2.2203409671783447,5.728805065155029,21.229087829589844,-1.6796875,1.640625,10.9375,0.0,3848.0
255,-133.94366197183098,-72.67605633802816,45.63380281690144,2.2203409671783447,5.728805065155029,21.229087829589844,-1.6796875,1.640625,10.9375,31744.0,49152.0,42752.0,37120.0,-66.90140845070422,58.450704225352126,-9.15492957746477,1.5038976669311523,-6.849663019180298,1.5240936279296875,-0.15625,-1.484375,-0.6640625,33.94816,14457.0,921.163776,-133.94366197183098,-72.67605633802816,45.63380281690144,2.2203409671783447,5.728805065155029,21.229087829589844,-1.6796875,1.640625,10.9375,-17.042253521126725,-95.2112676056338,52.67605633802822,-1.5307480096817017,9.160417556762695,19.674434661865234,0.0390625,0.859375,10.8984375,66.76056338028172,-108.59154929577463,56.19718309859155,-5.732485771179199,8.142541885375977,18.204891204833984,-0.5859375,-0.9375,9.84375,31744.0,49152.0,42752.0,37120.0,39424.0,48640.0,32768.0,37632.0,37888.0,49408.0,42752.0,37120.0,-200.8450704225352,-14.225352112676035,36.478873239436666,3.724238634109497,-1.1208579540252686,22.75318145751953,-1.8359375,0.15625,10.2734375,0.0,3842.0
256,-200.8450704225352,-14.225352112676035,36.478873239436666,3.724238634109497,-1.1208579540252686,22.75318145751953,-1.8359375,0.15625,10.2734375,28928.0,39680.0,44544.0,39680.0,0.0,58.450704225352126,-7.746478873239482,-0.7874178886413574,-7.259742021560669,1.0918960571289062,1.2109375,1.8359375,0.625,44.18688,73.0,955.111936,-200.8450704225352,-14.225352112676035,36.478873239436666,3.724238634109497,-1.1208579540252686,22.75318145751953,-1.8359375,0.15625,10.2734375,-133.94366197183098,-72.67605633802816,45.63380281690144,2.2203409671783447,5.728805065155029,21.229087829589844,-1.6796875,1.640625,10.9375,-17.042253521126725,-95.2112676056338,52.67605633802822,-1.5307480096817017,9.160417556762695,19.674434661865234,0.0390625,0.859375,10.8984375,28928.0,39680.0,44544.0,39680.0,31744.0,49152.0,42752.0,37120.0,39424.0,48640.0,32768.0,37632.0,-200.8450704225352,44.22535211267609,28.732394366197184,2.9368207454681396,-8.380599975585938,23.845077514648438,-0.625,1.9921875,10.8984375,0.0,3853.0
258,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.8725234270095825,0.15372909605503082,0.0021872520446777344,-0.3515625,-0.0390625,9.8046875,9728.0,12288.0,11264.0,12544.0,0.0,0.0,0.0,0.0007654428482055664,-0.0010953694581985474,0.00012993812561035156,0.0,0.0,0.0,22.171392,-1.0,-182.04288,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.8725234270095825,0.15372909605503082,0.0021872520446777344,-0.3515625,-0.0390625,9.8046875,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.8726171255111694,0.15392841398715973,0.00202178955078125,-0.3515625,-0.0390625,9.8046875,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.8724937438964844,0.154199481010437,0.0022728443145751953,-0.3515625,-0.0390625,9.8046875,9728.0,12288.0,11264.0,12544.0,9728.0,12288.0,11264.0,12544.0,9728.0,12288.0,11264.0,12544.0,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.869214653968811,0.15138666331768036,0.0037741661071777344,-0.3515625,0.0,9.8046875,0.0,4038.0
259,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.869214653968811,0.15138666331768036,0.0037741661071777344,-0.3515625,0.0,9.8046875,16640.0,21248.0,15104.0,16640.0,0.0,0.0,-1.408450704225345,0.001071929931640625,-6.340444087982178e-05,-0.003589630126953125,0.078125,0.0,0.0,45.896192,-1.0,-159.871488,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.869214653968811,0.15138666331768036,0.0037741661071777344,-0.3515625,0.0,9.8046875,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.8694226741790771,0.15149448812007904,0.0034193992614746094,-0.3515625,0.0,9.8046875,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.871757984161377,0.15263372659683228,0.002317190170288086,-0.3515625,-0.0390625,9.8046875,16640.0,21248.0,15104.0,16640.0,13312.0,16640.0,15104.0,16640.0,9728.0,12288.0,11264.0,12544.0,-0.1408450704225288,-0.1408450704225288,-1.5492957746478737,-1.8681427240371704,0.15132325887680054,0.00018453598022460938,-0.2734375,0.0,9.8046875,0.0,4011.0
260,-0.1408450704225288,-0.1408450704225288,-1.5492957746478737,-1.8681427240371704,0.15132325887680054,0.00018453598022460938,-0.2734375,0.0,9.8046875,16640.0,21248.0,18944.0,20736.0,1.408450704225345,-2.112676056337989,1.408450704225345,0.004791617393493652,-0.00204584002494812,0.003133535385131836,-0.1953125,-0.0390625,-0.0390625,39.945984,-1.0,-113.975296,-0.1408450704225288,-0.1408450704225288,-1.5492957746478737,-1.8681427240371704,0.15132325887680054,0.00018453598022460938,-0.2734375,0.0,9.8046875,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.869214653968811,0.15138666331768036,0.0037741661071777344,-0.3515625,0.0,9.8046875,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.8694226741790771,0.15149448812007904,0.0034193992614746094,-0.3515625,0.0,9.8046875,16640.0,21248.0,18944.0,20736.0,16640.0,21248.0,15104.0,16640.0,13312.0,16640.0,15104.0,16640.0,1.267605633802816,-2.2535211267605177,-0.1408450704225288,-1.8633511066436768,0.14927741885185242,0.0033180713653564453,-0.46875,-0.0390625,9.765625,0.0,3948.0
261,1.267605633802816,-2.2535211267605177,-0.1408450704225288,-1.8633511066436768,0.14927741885185242,0.0033180713653564453,-0.46875,-0.0390625,9.765625,19968.0,25344.0,22528.0,24576.0,-2.81690140845069,0.704225352112644,0.0,-0.005301475524902344,-0.01150292158126831,0.000759124755859375,0.15625,0.0,0.3515625,74.029312,-1.0,-74.029312,1.267605633802816,-2.2535211267605177,-0.1408450704225288,-1.8633511066436768,0.14927741885185242,0.0033180713653564453,-0.46875,-0.0390625,9.765625,-0.1408450704225288,-0.1408450704225288,-1.5492957746478737,-1.8681427240371704,0.15132325887680054,0.00018453598022460938,-0.2734375,0.0,9.8046875,-0.1408450704225288,-0.1408450704225288,-0.1408450704225288,-1.869214653968811,0.15138666331768036,0.0037741661071777344,-0.3515625,0.0,9.8046875,19968.0,25344.0,22528.0,24576.0,16640.0,21248.0,18944.0,20736.0,16640.0,21248.0,15104.0,16640.0,-0.8450704225351728,0.5633802816901721,-0.8450704225351728,-1.8884737491607666,0.10940498858690262,0.009189128875732422,-0.1953125,-0.1171875,9.609375,0.0,3916.0
262,-0.8450704225351728,0.5633802816901721,-0.8450704225351728,-1.8884737491607666,0.10940498858690262,0.009189128875732422,-0.1953125,-0.1171875,9.609375,30208.0,38144.0,30208.0,33024.0,0.0,0.0,-0.7042253521127009,-0.013322830200195312,-0.01643439382314682,0.012349128723144531,-0.1171875,-0.3125,-0.5859375,46.154496,-1.0,0.0,-0.8450704225351728,0.5633802816901721,-0.8450704225351728,-1.8884737491607666,0.10940498858690262,0.009189128875732422,-0.1953125,-0.1171875,9.609375,-0.8450704225351728,1.267605633802816,0.5633802816901721,-1.8854695558547974,0.11397223174571991,0.010101079940795898,-0.078125,-0.1171875,9.6484375,-1.5492957746478737,-1.5492957746478737,-0.1408450704225288,-1.868652582168579,0.1377744972705841,0.00407719612121582,-0.3125,-0.0390625,10.1171875,30208.0,38144.0,30208.0,33024.0,27136.0,34048.0,30208.0,33024.0,23296.0,29696.0,26368.0,28672.0,-0.8450704225351728,0.5633802816901721,-1.5492957746478737,-1.901796579360962,0.0929705947637558,0.021538257598876953,-0.3125,-0.4296875,9.0234375,0.0,3869.0
263,-0.8450704225351728,0.5633802816901721,-1.5492957746478737,-1.901796579360962,0.0929705947637558,0.021538257598876953,-0.3125,-0.4296875,9.0234375,30208.0,38144.0,33792.0,37120.0,-2.112676056338046,0.704225352112644,0.7042253521127009,-0.03825664520263672,-0.0405343621969223,0.04215836524963379,-0.0390625,0.4296875,0.8984375,33.846272,-1.0,46.154496,-0.8450704225351728,0.5633802816901721,-1.5492957746478737,-1.901796579360962,0.0929705947637558,0.021538257598876953,-0.3125,-0.4296875,9.0234375,-0.8450704225351728,0.5633802816901721,-0.8450704225351728,-1.8884737491607666,0.10940498858690262,0.009189128875732422,-0.1953125,-0.1171875,9.609375,-0.8450704225351728,1.267605633802816,0.5633802816901721,-1.8854695558547974,0.11397223174571991,0.010101079940795898,-0.078125,-0.1171875,9.6484375,30208.0,38144.0,33792.0,37120.0,30208.0,38144.0,30208.0,33024.0,27136.0,34048.0,30208.0,33024.0,-2.9577464788732186,1.267605633802816,-0.8450704225351728,-1.9400532245635986,0.052436232566833496,0.06369662284851074,-0.3515625,0.0,9.921875,0.0,3848.0
264,-2.9577464788732186,1.267605633802816,-0.8450704225351728,-1.9400532245635986,0.052436232566833496,0.06369662284851074,-0.3515625,0.0,9.921875,33536.0,42240.0,37632.0,41216.0,1.408450704225345,3.5211267605633907,-0.7042253521127009,-0.05619049072265625,-0.014033712446689606,-0.048074960708618164,0.1171875,0.0,-0.2734375,45.0624,-1.0,80.000768,-2.9577464788732186,1.267605633802816,-0.8450704225351728,-1.9400532245635986,0.052436232566833496,0.06369662284851074,-0.3515625,0.0,9.921875,-0.8450704225351728,0.5633802816901721,-1.5492957746478737,-1.901796579360962,0.0929705947637558,0.021538257598876953,-0.3125,-0.4296875,9.0234375,-0.8450704225351728,0.5633802816901721,-0.8450704225351728,-1.8884737491607666,0.10940498858690262,0.009189128875732422,-0.1953125,-0.1171875,9.609375,33536.0,42240.0,37632.0,41216.0,30208.0,38144.0,33792.0,37120.0,30208.0,38144.0,30208.0,33024.0,-1.5492957746478737,4.788732394366207,-1.5492957746478737,-1.9962437152862549,0.03840252012014389,0.015621662139892578,-0.234375,0.0,9.6484375,0.0,3821.0
