24747,527993341,659035643,2761131191,-3.621723413,-1.257495522,3584,2.721655846
24757,526932487,649585141,2459933861,-3.922047138,-1.235073447,3584,2.643769503
24767,526946833,639100415,2643167417,-4.071034431,-1.172868729,28928,2.591873169
24777,526921242,649595390,2241701026,-4.254742146,-0.982685447,28928,2.511162519
24787,527972893,643299841,2342231726,-4.34925127,-0.818451583,3584,2.466162443
24797,527957533,645399035,2442042550,-4.349268436,-0.569551826,3584,2.3997159
24807,529003033,639099387,2208407971,-4.370228291,-0.416741848,28928,2.358640671
24817,530053648,628614655,2610270641,-4.30624342,-0.263095856,3584,2.302845478
24827,530042373,629663231,2393742491,-4.251780033,-0.222071037,3584,2.271502972
24837,529001979,644354568,2628227741,-4.129634857,-0.222142428,3584,2.215852976
24847,528985587,634922512,2511771026,-4.003064632,-0.247622639,3584,2.180235386
24857,530038254,650653179,2444926091,-3.856946468,-0.32790488,3584,2.133114576
24867,530035182,643287540,2594803872,-3.760894537,-0.430747956,3584,2.101840019
24877,531086829,647477745,2494666900,-3.647702456,-0.631788969,3584,2.054400921
24887,530044399,648548874,2645200286,-3.526448727,-0.740570605,3584,2.029145718
24897,530035187,639119886,2444663951,-3.350264788,-0.819278181,3584,1.985595226
24907,530044405,633865724,2544800921,-3.277665377,-0.85761857,3584,1.952959299
24917,531088884,627562995,2594935706,-3.167348385,-0.964831114,3584,1.90882957
24927,531091961,632825357,2494600856,-3.075766087,-1.005155087,3584,1.889370561
24937,531095041,648550910,2460850841,-2.958628178,-0.980854213,3584,1.8582654
24947,531092995,650626536,2427165341,-2.954513073,-0.977355599,3584,1.832079768
24957,532147716,643288580,2476971422,-2.876577139,-0.979813755,28928,1.796132565
24967,532145673,634906115,2410322845,-2.833384275,-0.945827544,3584,1.772862673
24977,532155922,638057975,2443090856,-2.83665967,-0.818033516,3584,1.739645839
24987,531108370,637005301,2493224621,-2.849262476,-0.726170897,3584,1.716526389
24997,531111443,626532875,2459671721,-2.882226467,-0.547681868,3584,1.675362468
25007,531113488,635971084,2476972451,-2.909022808,-0.402657598,3584,1.649276137
25017,530061837,646441458,2476907937,-2.994878531,-0.261489242,3584,1.600988269
25027,530059781,651676144,2543883942,-3.050422192,-0.228845865,3584,1.562413812
25037,527959553,628602374,2610730661,-3.054204941,-0.257695228,3584,1.502407193
25047,529009150,635976205,2611188897,-3.011650324,-0.250552684,3584,1.463784575
25057,529010169,631776772,2628424856,-2.998132706,-0.221991256,3584,1.414488912
25067,529010167,639110654,2611581851,-3.009664297,-0.255494177,3584,1.375489831
25077,530056694,645387761,2644808605,-3.059365749,-0.338931501,3584,1.320433021
25087,531101174,635946498,2611254176,-3.03611064,-0.428824455,3584,1.290589213
25097,530054651,640157199,2627901087,-2.967636108,-0.508342326,3584,1.245417237
25107,527955453,648551944,2578028441,-2.93811059,-0.499991894,3584,1.212321758
25117,530051583,640155130,2594609307,-2.918185472,-0.497285843,3584,1.157723069
25127,528995838,637007342,2560989342,-2.881759405,-0.507266462,3584,1.116986513
25137,530044416,625474054,2544147356,-2.789919138,-0.510392427,3584,1.065299034
25147,530046467,641210889,2510920602,-2.709779024,-0.479542166,3584,1.036622763
25157,531096070,659031545,2409995670,-2.655589342,-0.40919295,28928,0.989935875
25167,531100171,648530419,2493488036,-2.648677826,-0.370963961,3584,0.958574235
25177,533197325,629651965,2493160361,-2.606691837,-0.31651926,3584,0.927939296
25187,532156942,638070284,2526714025,-2.577981949,-0.231284529,3584,0.911016047
25197,534260239,633874952,2510068136,-2.596798658,-0.053802863,3584,0.894979179
25207,536358413,648557051,2476906661,-2.685163975,0.071179189,3584,0.892122388
25217,536363530,636997107,2577109932,-2.832271099,0.179871604,3584,0.894291878
25227,536361479,638044664,2560267436,-2.938411951,0.193622023,3584,0.895681739
25237,537404932,626509316,2593690032,-3.014051914,0.201141402,3584,0.89927572
25247,538445311,631773707,2610728876,-2.990056992,0.204537809,3584,0.914709985
25257,538437116,630729223,2494272926,-2.937986374,0.229633957,3584,0.937663674
25267,538428920,653797880,2428017296,-2.901079416,0.244550303,3584,0.954750597
25277,538427893,655881716,2461440147,-2.799930573,0.186879024,3584,0.975612938
25287,538425846,647482865,2444007837,-2.729844332,0.116986319,3584,0.985635102
25297,538424825,624415242,2443548836,-2.559686422,0.009885229,3584,1.004664898
25307,539470333,630726158,2376572066,-2.380440474,-0.024374496,3584,1.021412253
25317,538423808,634924551,2377556377,-2.179562092,0.021344624,44032,1.048184156
25327,537381380,631758318,2444205982,-2.114501476,0.054089114,44032,1.053860188
25337,536339973,639105532,2493815722,-2.047660112,0.08406201,44032,1.062542319
25347,536347137,645402107,2678824108,-2.032549858,0.119025327,59648,1.063328266
25357,536350204,639104511,2746522793,-2.050308943,0.118603833,34816,1.063961387
25367,535306744,631763459,2847251629,-2.080512285,0.088502832,9216,1.061865926
25377,534262259,627565051,3047920309,-2.149815798,-0.007611152,9216,1.051982403
25387,535310834,629678604,2880345517,-2.194085836,-0.078249604,34816,1.046377301
25397,535311863,652747264,2780142759,-2.290370464,-0.132451445,34816,1.044832826
25407,536353273,656915941,2712772523,-2.389608145,-0.182552591,34816,1.038374782
25417,537394685,641201664,2763039154,-2.441848755,-0.238486707,9216,1.04039216
25427,537387521,633875992,2663032489,-2.377477646,-0.210455716,9216,1.051450253
25437,536337928,642248194,2578491052,-2.267244339,-0.152114302,34816,1.057266951
25447,537383435,653770227,2594612663,-2.20391798,-0.127557546,34816,1.059066057
25457,536336909,648561175,2612309683,-2.092518806,-0.00587415,49920,1.065086484
25467,539484684,645408254,2680271794,-2.046363592,0.111339398,0,1.075238824
25477,535289350,650620391,3032659652,-2.005697727,0.179726556,30720,1.084399462
25487,536334853,653788679,3033251783,-1.932222486,0.195531309,46336,1.088201523
25497,539479550,648558087,3118645949,-1.815230966,0.251975209,61440,1.104332924
25507,538431993,646426092,3251880143,-1.754535913,0.201920137,36352,1.113803387
25517,537387507,660092435,3319644360,-1.66591239,0.11857415,8192,1.125982165
25527,536349166,653787634,3453729226,-1.668044567,0.058333404,8192,1.126091838
25537,537397736,656927234,3537679306,-1.683839917,-0.126129225,8192,1.134119987
25547,536353259,657979902,3352870860,-1.734463096,-0.248018935,8192,1.136364579
25557,536352244,659039752,3386490316,-1.756281257,-0.359056592,8192,1.13759923
25567,538447355,669501939,3234972886,-1.793931842,-0.424527019,8192,1.146469355
25577,537396739,659033622,3269116621,-1.792123914,-0.400455773,8192,1.159525156
25587,538443269,666372591,3235038421,-1.782426715,-0.376803428,8192,1.173588991
25597,537398796,664251906,3201222361,-1.817956209,-0.306995362,8192,1.189992309
25607,538441231,664265217,3117534165,-1.815270662,-0.239177644,8192,1.202602625
25617,539483664,671597037,3050622420,-1.782151937,-0.120751075,8192,1.229359984
25627,538434062,666344958,3151349970,-1.736655235,-0.050800029,8192,1.245313644
25637,536333835,654844424,3118255305,-1.635065436,0.066793568,8192,1.250375986
25647,538432008,662178303,3134769615,-1.557446361,0.136037648,8192,1.260985494
25657,538428934,666355191,3101280975,-1.455033541,0.184476063,8192,1.276036501
25667,537381379,661115397,3135032010,-1.385998487,0.2039354,8192,1.280718088
25677,537381377,655887881,3151939785,-1.252483726,0.236701265,8192,1.293661118
25687,537385470,661126650,3218785741,-1.180945158,0.234900519,8192,1.302504539
25697,538437115,681032179,3201811666,-1.131622553,0.182527751,8192,1.320955873
25707,541580794,664261134,3169109445,-1.102908969,0.159298375,8192,1.340388179
25717,538433017,643314191,3152332741,-0.990438104,0.132972106,8192,1.369034886
25727,537381366,665333232,3202598340,-0.925625145,0.116809927,8192,1.378335118
25737,537379316,671596022,3168651210,-0.823830128,0.008691881,8192,1.392199397
25747,538429941,676833782,3185624776,-0.760701656,-0.078943193,8192,1.397656679
25757,537385467,664269323,3135555781,-0.670567751,-0.135115474,8192,1.40852344
25767,538435070,640167425,3202598342,-0.61158222,-0.097977385,8192,1.420627356
25777,538435072,661138930,3084634830,-0.559920132,-0.075750671,8192,1.440837264
25787,536343046,671599099,3134245591,-0.533117712,-0.066090748,8192,1.447790623
25797,537391624,673693174,3084307156,-0.516824067,-0.031397462,8192,1.456019759
25807,537392650,665312784,3084897481,-0.512004912,0.026792658,8192,1.46269238
25817,537391627,641222142,3152201415,-0.472505331,0.17573297,8192,1.473855376
25827,535296520,661135858,3117796306,-0.470762461,0.247077078,8192,1.478757262
25837,535297542,679987699,3084111061,-0.490221143,0.298713088,8192,1.481508374
25847,533203460,669502974,3151219410,-0.50294733,0.311636329,8192,1.471768498
25857,533204481,662176254,3218852041,-0.543658435,0.333272576,8192,1.442254782
25867,534252032,644367869,3235955911,-0.561793804,0.369968832,8192,1.435454488
25877,534248957,665324011,3151219411,-0.583834052,0.366000623,8192,1.429894447
25887,534248956,664272376,3185428426,-0.606991231,0.356817335,8192,1.421399355
25897,534247930,662176253,3235825095,-0.611002147,0.327356607,8192,1.408872604
25907,532152829,663225852,3168324045,-0.613165379,0.300315291,8192,1.398826599
25917,533201405,651708925,3252405706,-0.616612256,0.311033875,8192,1.375874162
25927,534244861,660081147,3151874761,-0.608304918,0.317447603,8192,1.359064817
25937,534243839,685221371,3034108365,-0.581547141,0.271516889,8192,1.338458419
25947,533197313,656927243,3185494471,-0.554100394,0.272983402,8192,1.325471163
25957,533197314,647513599,3202271686,-0.514039338,0.333417803,8192,1.301695108
25967,533197314,657987068,3134901195,-0.497388691,0.362460822,8192,1.288507462
25977,533196289,669511149,3117731536,-0.479915857,0.361244678,8192,1.267269015
25987,533198336,683122167,3117731025,-0.474870205,0.337924123,8192,1.254198909
25997,533200386,652734988,3185560261,-0.46453011,0.34664309,8192,1.232066035
26007,533200383,645414407,3185690820,-0.450622678,0.377819598,8192,1.220093012
26017,532151806,653799930,3218917576,-0.443117499,0.413934201,8192,1.203061938
26027,532151805,660079099,3202009290,-0.452746689,0.416031778,8192,1.182067752
26037,532152828,679978498,3033253833,-0.453868985,0.351422369,21248,1.152070403
26047,533200383,655886863,2899556527,-0.455703497,0.352848619,55552,1.129950643
26057,533201408,639128067,2696915625,-0.435732007,0.402664304,49920,1.112990856
26067,532154880,651700724,2646124969,-0.453798413,0.435409904,9216,1.092212558
26077,533202429,664262124,2443616166,-0.493337303,0.413856566,44032,1.068048358
26087,532156927,655870469,2444271517,-0.532339513,0.401012152,44032,1.04925096
26097,534251006,640176644,2477825437,-0.547394216,0.417382061,44032,1.023682952
26107,533204476,653776366,2410126241,-0.571914017,0.403450549,3584,1.014612675
26117,532158971,645404167,2511313046,-0.630410969,0.380579054,3584,0.983623922
26127,533206522,635961849,2477103266,-0.656197071,0.353506118,3584,0.963008761
26137,532159994,645399039,2427755922,-0.74221158,0.312315196,3584,0.934563696
26147,536349177,638053880,2443942046,-0.773727655,0.286291689,3584,0.924577415
26157,533205498,617081361,2444532626,-0.809691906,0.242734104,3584,0.914081216
26167,534251002,638039517,2410257311,-0.84150815,0.168831587,3584,0.901842952
26177,536344059,644375058,2477890461,-0.863043547,0.15136981,44032,0.898973465
26187,534248955,642256366,2360712851,-0.8727687,0.160916388,3584,0.892136753
26197,535293435,626522630,2460391842,-0.83703959,0.117473923,3584,0.881855667
26207,535294460,616047121,2377292951,-0.790814161,0.116063863,3584,0.880656123
26217,536344061,625462757,2394200981,-0.795098186,0.098654635,3584,0.875808477
26227,535297534,629660147,2393545631,-0.827479124,0.061781906,3584,0.87415421
26237,535299581,641211905,2410716056,-0.871079266,0.062709704,3584,0.870215356
26247,535301629,631766526,2427427481,-0.877391875,0.063929386,3584,0.871046007
26257,534254078,621291022,2476906406,-0.857673943,0.059680812,3584,0.863711119
26267,533207553,628622851,2477168802,-0.866704822,0.086879432,3584,0.854253709
26277,535304706,626509290,2410781336,-0.965738356,0.095142022,3584,0.841147363
26287,534257155,616025598,2460129447,-1.016503096,0.069450974,3584,0.836798191
26297,533207553,622327298,2477103521,-1.07184875,0.069063969,3584,0.82203269
26307,533207554,629668349,2443811486,-1.112062931,0.08355815,3584,0.806481481
26317,533206530,632802802,2443746206,-1.177882552,0.071656451,3584,0.784502804
26327,533205505,637018633,2443680161,-1.19691515,0.067889996,3584,0.774078012
26337,535301635,638074375,2393676956,-1.20595479,0.135164618,3584,0.761873186
26347,535299586,625471982,2427230876,-1.236234546,0.170749128,3584,0.758022249
26357,535297536,611839485,2477234336,-1.255622625,0.166677222,3584,0.751036286
26367,534249984,623386117,2427231132,-1.249416232,0.174651995,3584,0.744776845
26377,533202431,644353526,2427296921,-1.27774322,0.21179767,3584,0.732802153
26387,534247934,644342254,2427100061,-1.304032445,0.205338344,3584,0.716879129
26397,534247933,632807944,2494011551,-1.282473564,0.168398783,3584,0.701811492
26407,534248958,625483280,2460915866,-1.251280785,0.163842872,3584,0.692169785
26417,534247934,624427526,2410323101,-1.209299803,0.177734971,3584,0.675913632
26427,533200382,623367673,2443680416,-1.195906997,0.158852413,3584,0.661883056
26437,534249983,621285899,2443942556,-1.177685618,0.138731882,3584,0.647950113
26447,534252032,631772671,2443877022,-1.174206138,0.160924152,3584,0.635916173
26457,534252032,633863677,2443549346,-1.196256638,0.179526284,3584,0.62584275
26467,535300607,627564030,2460522911,-1.212959051,0.170501664,3584,0.6164428
26477,534255105,634918412,2443811486,-1.226490259,0.173946142,3584,0.609946668
26487,534254080,644350452,2427362201,-1.258272767,0.196776912,3584,0.598074734
26497,535298559,632805872,2460523167,-1.319689155,0.184108287,3584,0.580425799
26507,534249984,621294090,2460588446,-1.320589304,0.183209687,3584,0.571781278
26517,534251009,625492487,2410651032,-1.298278093,0.254727036,3584,0.560699224
26527,534249984,625470959,2427296922,-1.31290555,0.281091243,3584,0.552753329
26537,535295488,625470973,2393742745,-1.333834648,0.278010875,3584,0.539093971
26547,534247937,625479178,2410192030,-1.304150224,0.282208085,3584,0.529652774
26557,534247936,639111677,2410651031,-1.292458177,0.326597214,3584,0.514315367
26567,535295485,639095277,2443942812,-1.299097538,0.323816836,3584,0.505482972
26577,535294461,630707716,2443680416,-1.27832365,0.27003777,3584,0.498176903
26587,535298558,625479183,2443942557,-1.2475667,0.250599504,3584,0.497022063
26597,534252030,628623873,2477496731,-1.240939498,0.271881044,3584,0.488553822
26607,533202429,625468911,2527763361,-1.261825323,0.259865373,44032,0.476023674
26617,534252028,624431617,2510919580,-1.290973663,0.235298038,3584,0.458271384
26627,534254077,640168448,2444204696,-1.313271523,0.243903056,3584,0.449609905
26637,534251005,645388778,2427231385,-1.380669236,0.243511543,3584,0.434371531
26647,534248956,635942389,2494077086,-1.408048272,0.201898828,3584,0.424812168
26657,534248959,629667329,2427296921,-1.413593173,0.16500397,3584,0.413190603
26667,534248960,644358647,2427296921,-1.415379286,0.18142803,3584,0.40584287
26677,534244864,637013499,2410192541,-1.413345695,0.208939388,3584,0.391973734
26687,535292416,622334476,2410323101,-1.369899631,0.216861591,3584,0.381275535
26697,534246914,618144274,2393677722,-1.27413249,0.257296056,3584,0.373093188
26707,535293442,618130933,2377162391,-1.247168303,0.284951597,3584,0.366526484
26717,535293439,618122736,2427100316,-1.253468037,0.26371631,3584,0.358643919
26727,534247936,632820227,2410257566,-1.246041656,0.253007323,3584,0.356888771
26737,534252030,645400062,2460982166,-1.260832667,0.282213092,3584,0.342956245
26747,533201405,643286508,2460654236,-1.287421465,0.266224265,3584,0.330519557
26757,534247932,628609538,2493946015,-1.294061899,0.199403644,3584,0.311903477
26767,535298558,631773707,2443942555,-1.27588892,0.18281281,3584,0.305241406
26777,533203455,642259450,2460720537,-1.297468305,0.200760782,3584,0.287276179
26787,533201406,639112697,2477365916,-1.313943028,0.209830552,3584,0.271941066
26797,533200382,624435720,2477235101,-1.282448292,0.213351831,3584,0.254948765
26807,533202431,624440838,2444139671,-1.27270484,0.242511898,3584,0.242123634
26817,534247934,627574274,2443681181,-1.245476604,0.264390379,3584,0.225509524
26827,535295486,628609527,2427100316,-1.243131518,0.248560712,3584,0.215424001
26837,535297535,631764473,2444008345,-1.245670319,0.225298077,3584,0.206862032
26847,534247935,638063101,2443746461,-1.246838331,0.230070964,3584,0.198500663
26857,534246909,635949551,2494274202,-1.263923645,0.223670945,3584,0.183273137
26867,534245885,628609540,2460457631,-1.252430201,0.185737848,3584,0.178835765
26877,535296510,627570179,2427428246,-1.228832483,0.153173596,3584,0.165356025
26887,534248958,630717952,2410256791,-1.212531686,0.149191812,28928,0.158932805
26897,535293437,627561972,2410059930,-1.210497022,0.124099515,28928,0.145763293
26907,534248958,629668346,2443679641,-1.216294765,0.102842987,28928,0.140968502
26917,535299585,637027837,2326699411,-1.238595366,0.131981283,28928,0.133339286
26927,534251008,634908135,2360056981,-1.272617698,0.159094274,28928,0.124468096
26937,534248960,626517499,2409994650,-1.319903612,0.153038323,28928,0.112557873
26947,535295487,624434697,2427033751,-1.299544096,0.156383112,28928,0.103520043
26957,535298561,641211895,2377292687,-1.28754878,0.198769033,28928,0.096277453
26967,534246910,641210873,2444008601,-1.294391394,0.210694581,3584,0.092279486
26977,535294461,631763453,2426968216,-1.274548531,0.206523642,28928,0.083570309
26987,535294461,632818188,2393545110,-1.249269843,0.189790368,28928,0.079494879
26997,534247934,635966976,2410453652,-1.203609586,0.186429918,28928,0.071250297
27007,535292411,626533896,2443679386,-1.171716094,0.180274814,28928,0.068226002
27017,534245884,622332432,2493552032,-1.103547692,0.174049318,28928,0.058341164
27027,535299582,632826387,2427033495,-1.068636775,0.177258775,28928,0.054314226
27037,534254079,641199612,2376965266,-1.072764516,0.189581797,28928,0.043687511
27047,533201406,630706678,2443550112,-1.099734902,0.167252481,3584,0.031446386
27057,534249983,618141197,2527041701,-1.095725656,0.14836885,3584,0.016169708
27067,534254082,619193867,2426968472,-1.09022212,0.176592678,28928,0.00748054
27077,534255106,626522617,2393611156,-1.127297521,0.226322055,28928,-0.00379197
