226586,50426,53277,53277,35236,0.640955627,-0.692056119
226596,53076,51396,53428,48838,0.653106332,-0.787582636
226606,45653,53352,53352,42853,0.719200313,-0.845312893
226616,52012,53241,53428,47204,0.707914948,-0.831588864
226626,53428,50438,46416,51511,0.679351211,-0.844079852
226636,53428,50578,49355,51993,0.717139482,-0.933454096
226646,53018,49089,51637,53499,0.738554835,-0.926501572
226656,52907,47456,53028,53656,0.823187292,-0.873488069
226666,44487,53733,53733,48711,0.889585614,-0.903253019
226676,51437,50200,53656,51702,0.909450889,-0.92393887
226686,51769,53510,53656,44797,0.921851695,-0.903285205
226696,53656,52234,47083,47814,0.936707914,-0.955558896
226706,53580,50006,53408,49297,0.977254033,-0.971726418
226716,49945,48530,53352,51132,0.948729336,-0.995502949
226726,47243,47560,53352,49723,1.077184439,-1.036146402
226736,53277,53277,52110,44954,1.081988335,-1.073101521
226746,53277,53277,44337,44138,1.129828215,-1.205021024
226756,50905,51439,53277,50562,1.093955874,-1.26778388
226766,45498,44873,53352,53352,1.075850129,-1.205622554
226776,53625,53250,51611,49366,1.082303405,-1.198596478
226786,53504,51724,50319,51734,1.099418998,-1.168146849
226796,53656,43501,51384,53656,1.059530973,-1.141644955
226806,50961,48845,53656,50426,1.053905845,-1.094093919
226816,53094,50304,53627,51046,1.043892384,-1.144158363
226826,50303,52271,53428,47220,1.130816102,-1.139608502
226836,53504,53504,51451,33482,1.146440625,-1.170110345
226846,53352,45360,43183,51787,1.197157502,-1.398597121
226856,47344,50148,53202,49399,1.163571477,-1.349900126
226866,53202,51147,49634,50155,1.198862672,-1.391791344
226876,53277,53277,49815,44995,1.165564418,-1.515744567
226886,50335,52657,53352,50324,1.146994352,-1.47804153
226896,51031,51521,53428,49688,1.133447528,-1.40941751
226906,52522,51438,53580,49197,1.205096006,-1.300122857
226916,53580,52905,52877,47217,1.204391122,-1.306227922
226926,52827,48193,53580,50969,1.241483092,-1.330552697
226936,51200,43762,53504,52721,1.280435681,-1.336782575
226946,51392,42963,53428,51300,1.202340364,-1.436330914
226956,49907,46983,53202,50719,1.233256102,-1.449800372
226966,53202,48366,53202,49378,1.213933706,-1.536243796
226976,50216,51903,53277,47632,1.129812241,-1.554314494
226986,52941,50062,52807,50951,1.055948019,-1.531975865
226996,53428,49110,52283,51844,1.064481735,-1.504006863
227006,51894,52536,53504,49025,1.095877886,-1.511461616
227016,48980,49778,53580,51736,1.139248967,-1.468188405
227026,53580,53580,51060,41027,1.152630091,-1.417369843
227036,53580,53580,53510,35979,1.127959847,-1.41162312
227046,53580,52635,53063,41488,1.114745736,-1.480268598
227056,53088,50930,53352,48274,1.052531838,-1.564501643
227066,49159,51559,53352,47268,1.111064076,-1.586094022
227076,52447,48906,53352,50793,1.079779267,-1.593182683
227086,53056,47739,53428,51539,1.077956915,-1.527367711
227096,50336,50828,53428,50518,1.097915053,-1.46858561
227106,53428,53428,48770,48842,1.059280634,-1.47530508
227116,52443,49383,53580,51609,1.094198585,-1.496050715
227126,50579,53580,53580,46950,1.100590348,-1.486004591
227136,51739,51477,53656,50029,1.060281992,-1.491815329
227146,52451,52214,53624,49857,1.105166316,-1.57096982
227156,52841,46328,53656,52685,1.127141953,-1.569594145
227166,51309,50565,53656,50117,1.138583064,-1.585171938
227176,53580,49485,52940,50200,1.19440484,-1.673980951
227186,53504,49581,52183,51173,1.171470404,-1.713874936
227196,53504,46673,52813,52159,1.247441411,-1.772294998
227206,53504,52723,53442,45490,1.292091012,-2.00783062
227216,52878,53055,53446,47091,1.244415283,-2.151095152
227226,50997,47370,53504,52180,1.215741396,-2.180544138
227236,53188,48323,53580,51143,1.204607606,-2.166315317
227246,53253,50272,53580,47188,1.179624796,-2.09853816
227256,49885,47720,53580,50442,1.189934611,-2.117716789
227266,53580,41402,53333,53451,1.153197885,-2.183441162
227276,53071,49153,53504,49575,1.159666538,-2.16269803
227286,49582,53218,53504,43599,1.148154259,-2.137027025
227296,51438,49391,53580,51078,1.171573162,-2.115165472
227306,53580,52480,51003,50444,1.278441787,-2.150002718
227316,52050,51733,53733,49977,1.241608262,-2.202487946
227326,48956,51327,53733,49834,1.238059759,-2.175448895
227336,47425,52222,53810,46666,1.181456685,-2.217306376
227346,52758,50697,53810,46871,1.249309063,-2.234019041
227356,53733,49560,53449,48563,1.278198957,-2.256620884
227366,53656,49137,53656,47700,1.288741708,-2.168122053
227376,50884,51231,53580,47442,1.276695848,-2.183823824
227386,49290,47184,53580,49628,1.317736983,-2.147153854
227396,42470,51311,53656,46444,1.277498484,-2.104597092
227406,51489,50735,53656,44659,1.283928275,-2.205872536
227416,53504,48251,53048,49040,1.233920693,-2.273569822
227426,53580,51928,53326,46691,1.267360806,-2.18622756
227436,53580,48776,52793,50972,1.318270683,-2.241511822
227446,53142,47187,53733,51787,1.350660801,-2.299160719
227456,52394,50050,53810,50074,1.325478911,-2.334039927
227466,53810,48211,53810,50416,1.299912453,-2.319021702
227476,48142,44687,53887,53003,1.279162765,-2.27925396
227486,51231,34915,53810,53810,1.245545983,-2.32627821
227496,49042,43369,53733,53733,1.238018274,-2.484399796
227506,45312,47117,53810,53085,1.296632886,-2.497179985
227516,49538,48384,53887,52248,1.326404214,-2.51752305
227526,44422,52135,53887,48244,1.244984508,-2.587468863
227536,43810,51940,54041,49948,1.195330143,-2.634514332
227546,46975,42243,53887,53887,1.266860247,-2.789340258
227556,47459,47857,53964,52509,1.273798823,-2.768914223
227566,42831,46613,53964,52411,1.369077682,-2.742257118
227576,49611,49884,53964,49144,1.321021199,-2.786436081
227586,43757,48418,53964,49498,1.269605279,-2.904608488
227596,52565,46784,53964,51450,1.243558049,-2.930908442
227606,48887,41684,53810,53810,1.370664597,-2.906209946
227616,44292,53263,53887,45187,1.300145864,-2.923357725
227626,48855,49795,53810,50849,1.326113701,-3.094997168
227636,49772,47016,53964,51859,1.330182433,-3.140596867
227646,51259,44279,53964,53717,1.306810141,-3.162549257
227656,53964,50811,53594,49518,1.379303575,-3.134939194
227666,53789,49112,53964,48458,1.397294879,-3.243609667
227676,50307,37520,54041,54041,1.469579935,-3.31490159
227686,53964,46700,53964,49588,1.575783849,-3.438311338
227696,49748,50121,53810,47857,1.538381338,-3.49314189
227706,50598,45856,53810,50327,1.51765573,-3.510482788
227716,52592,42526,53810,52528,1.539851546,-3.486186504
227726,52877,46294,53887,49656,1.552396774,-3.537260532
227736,49949,49526,53733,47799,1.486496806,-3.646651506
227746,48772,48670,53887,50270,1.409915566,-3.726271152
227756,53449,46977,53887,50402,1.420932174,-3.679408789
227766,52998,46424,53887,43790,1.362061977,-3.854429007
227776,53340,40482,54041,46470,1.297222614,-3.963023901
227786,53964,42359,53964,41323,1.20030272,-4.037206173
227796,52156,48295,53580,47451,1.258591771,-4.005033493
227806,51192,50088,53733,47407,1.366710782,-3.895521402
227816,49523,51853,54041,50764,1.300050378,-3.813602209
227826,31851,54041,53124,54041,1.270103216,-3.665342808
227836,41391,54432,53963,50247,1.230709195,-3.699268103
227846,38072,54828,48591,54828,1.278935075,-3.695413828
227856,51029,53156,51751,54669,1.397623777,-3.754404545
227866,43771,47659,55069,55069,1.44940114,-3.955514908
227876,51573,49254,55149,54896,1.47866261,-4.080482483
227886,50200,51949,55149,44582,1.432817101,-4.084514141
227896,54782,47046,54988,50350,1.45111084,-4.140434265
227906,52668,44116,54432,45042,1.416938066,-4.162423611
227916,52298,45712,54197,47496,1.313311338,-4.189879417
227926,51285,38492,53810,49682,1.337093234,-4.218526363
227936,52567,42782,53733,50655,1.354746938,-4.225210667
227946,52446,41825,53733,46210,1.301932335,-4.236713886
227956,51972,42020,53810,50014,1.234097242,-4.30061388
227966,52297,42742,53733,48284,1.191642404,-4.437350273
227976,51904,48531,53733,46486,1.187569499,-4.429014683
227986,52740,30821,53810,53810,1.205704093,-4.422086239
227996,53141,41061,53887,52539,1.241336703,-4.499088764
228006,48981,45900,53887,49767,1.205381274,-4.553712368
228016,52947,47834,53964,49269,1.186083317,-4.579658031
228026,50668,50623,53964,47435,1.200438261,-4.498114586
228036,52300,45216,54041,51598,1.216830134,-4.593182087
228046,49385,44087,54041,50053,1.233453631,-4.642095566
228056,50875,45973,54119,49742,1.178535342,-4.667396069
228066,53298,44819,54119,47911,1.244600177,-4.612123013
228076,48536,44029,53964,50477,1.183064938,-4.650085926
228086,48835,43395,53964,51379,1.183083296,-4.764779568
228096,49941,41487,53887,52174,1.190106392,-4.788312912
228106,51291,41665,53964,51203,1.217729926,-4.791976929
228116,49332,47171,53964,48580,1.133151174,-4.904621601
228126,51122,45527,53964,48077,1.163688302,-4.881694794
228136,47764,44829,53964,51145,1.137410522,-4.86143446
228146,52703,48673,53964,45622,1.145059109,-4.918053627
228156,52677,40203,53964,53178,1.168228269,-4.933878422
228166,50440,43077,53887,51975,1.194017649,-4.956673622
228176,49735,43834,54041,50846,1.174014688,-5.03319025
228186,48873,39905,54041,53166,1.18932879,-5.072212696
228196,47735,43091,53964,51847,1.119142294,-5.042624474
228206,47452,44410,53964,53075,1.155314445,-5.074802399
228216,50705,45224,53964,51692,1.1368469,-5.067484856
228226,48959,39771,54041,54041,1.17832613,-5.002775192
228236,47633,44988,54041,51561,1.158385396,-5.027808189
228246,50587,39163,54041,54041,1.160679102,-5.006370544
228256,48770,44455,54041,50477,1.162456036,-5.011779308
228266,48429,42478,54041,50967,1.161684036,-5.086018085
228276,48773,41748,53964,52243,1.161685348,-5.092117786
228286,50120,42907,53887,50645,1.185360432,-5.079115391
228296,48020,40848,53887,52001,1.236982703,-5.075628757
228306,48700,48836,53887,47235,1.268049002,-5.056970119
228316,49066,41366,53810,52805,1.274782658,-5.131490707
228326,45698,45325,53964,51030,1.27565825,-5.121905327
228336,48819,47845,54041,49504,1.25255084,-5.143147469
228346,45973,43710,54041,50555,1.20904541,-5.113025665
228356,48285,42517,53964,51002,1.221931934,-5.169067383
228366,47400,43068,53964,51473,1.21870923,-5.17492342
228376,46448,44493,53887,51321,1.215727925,-5.198500633
228386,47367,45344,53887,50950,1.204150677,-5.181888103
228396,51611,44259,53964,52073,1.205097795,-5.206624031
228406,48094,40899,53964,52760,1.211993217,-5.13506031
228416,48090,42477,53964,51535,1.21359241,-5.097681522
228426,49073,39423,53964,53480,1.202811837,-5.21232605
228436,46279,44543,53964,50771,1.231492162,-5.185440063
228446,46323,43173,53964,51742,1.241744637,-5.297438622
228456,50408,37259,54041,54041,1.16678369,-5.342853546
228466,46694,46470,54041,52206,1.142664313,-5.408364773
228476,47364,45366,54119,52024,1.135818362,-5.393402576
228486,48383,44364,54119,52463,1.178615689,-5.424149513
228496,45804,45457,54119,51146,1.150236964,-5.409331322
228506,48482,40656,54119,53173,1.207410336,-5.359817028
228516,41787,47671,54119,49750,1.210110545,-5.357997894
228526,44647,46557,54119,48512,1.203242064,-5.285844326
228536,49296,44188,54197,49932,1.121104836,-5.274185658
228546,50859,45658,54197,50150,1.107830048,-5.257736683
228556,48824,42108,53964,51542,1.096495748,-5.263842583
228566,50523,49846,54041,43820,1.107402563,-5.264575005
228576,48777,41181,53964,52614,1.134271383,-5.262214184
228586,51251,48567,53964,48409,1.159420729,-5.174925804
228596,44102,46184,54119,50083,1.141131043,-5.163817883
228606,49024,39836,54119,53678,1.173483253,-5.216838837
228616,46995,48108,54041,47866,1.174823165,-5.221130848
228626,47731,46550,54119,48966,1.220381618,-5.243109226
228636,47871,42843,54041,51326,1.188165188,-5.217107773
228646,45178,44562,54041,50261,1.145958781,-5.263197422
228656,49605,46559,53964,48355,1.129015326,-5.289326668
228666,48737,42063,53964,51490,1.149902105,-5.258791924
228676,46413,44665,53964,50531,1.134085655,-5.261760712
228686,46638,47459,53964,47437,1.187234282,-5.287463188
228696,49386,46722,53964,48583,1.178479552,-5.280216694
228706,47512,41697,53964,51760,1.17423594,-5.292374611
228716,48874,40429,53964,52534,1.163723946,-5.312307835
228726,45898,47315,53964,53346,1.219417334,-5.183891773
228736,44474,47030,54041,53581,1.247890711,-5.15639782
228746,40083,48973,54197,54197,1.379435539,-5.199249744
228756,42235,51973,54432,51032,1.399567604,-5.279556274
228766,41988,49859,54511,53738,1.475994587,-5.223704815
228776,49059,40781,54590,54590,1.452293873,-5.235126019
228786,45680,49370,54590,50380,1.371297836,-5.275837898
228796,47719,45678,54511,51860,1.368960381,-5.283584118
228806,47284,43060,54275,51652,1.376712918,-5.340364456
228816,48499,40631,54119,52619,1.381987691,-5.251731873
228826,48895,45344,54119,49059,1.307480574,-5.200125694
228836,47507,45418,53964,49793,1.293359995,-5.185293674
228846,47681,43748,53964,50914,1.277615666,-5.157824993
228856,48070,40933,53964,51214,1.290056705,-5.103996754
228866,51038,37698,53964,45662,1.228751302,-5.09608984
228876,52565,37442,53887,45843,1.168446422,-5.197668076
228886,53580,24771,53580,39345,1.068134904,-5.187240124
228896,51476,35507,53352,40544,0.957669139,-5.202768803
228906,53352,21200,53352,40321,0.919922352,-5.296922207
228916,52183,30056,53127,44732,0.84706521,-5.340109348
228926,53084,31331,53127,34904,0.789393604,-5.383784294
228936,52461,36885,53127,41637,0.709281147,-5.507190704
228946,53202,24313,53202,41891,0.612737298,-5.6104002
228956,52917,39471,53202,39203,0.511997283,-5.571973324
228966,53202,10064,53202,48779,0.624567986,-5.583977699
228976,53202,30393,53202,43199,0.611439705,-5.734375954
228986,53277,19198,53277,41506,0.567249835,-5.906805515
228996,53127,16716,53127,48460,0.622460723,-5.923005104
229006,53202,28254,53202,35446,0.4880822,-6.13950491
229016,53052,33717,53052,37878,0.542375386,-6.201316357
229026,53052,26225,53052,36374,0.545238554,-6.278705597
229036,53052,22482,53052,44822,0.271114498,-6.23718214
229046,53052,19359,53052,43040,-0.217985019,-6.295650959
229056,51950,30537,53052,43085,-0.661539495,-6.142269135
229066,53202,44646,53202,29664,-1.21574235,-6.211387157
229076,52480,30224,53428,47346,-1.528460503,-6.116308689
229086,53266,27202,53428,46987,-1.937932134,-6.165079594
229096,53504,26453,53504,46633,-2.134153366,-6.205646992
229106,53056,28440,53504,43897,-2.436372042,-6.208031654
229116,53428,33251,53428,42598,-2.69903636,-6.199135303
229126,53428,36744,53428,37083,-3.074014664,-6.11711216
229136,53428,26642,53428,47555,-3.283334494,-6.114822865
229146,53428,23325,53428,49391,-3.71173501,-6.059658051
229156,53428,18222,53428,52043,-3.975630522,-6.024779797
229166,53504,26188,53504,50294,-4.422904968,-5.924720764
229176,53656,20318,53656,51992,-4.773695469,-5.964127541
229186,53580,23523,53580,51753,-5.164647579,-5.852198124
229196,53612,27166,53733,48565,-5.486508846,-6.083314896
229206,53733,24927,53733,46977,-6.081180573,-5.951177597
229216,53580,30071,53580,45835,-6.463587761,-6.026846886
229226,53428,17179,53428,52444,-6.963097095,-5.96145916
229236,53428,16571,53428,52832,-7.239770889,-5.993525982
229246,53504,11661,53504,53504,-7.799047947,-5.99887228
229256,53656,18090,53656,52243,-8.1358881,-5.980469227
229266,53656,7246,53656,53656,-8.541584969,-5.982904434
229276,53656,15764,53656,52143,-8.849583626,-5.813714027
229286,53580,26085,53580,47403,-9.222695351,-5.893196106
229296,53580,4525,53580,53580,-9.491624832,-5.815981865
229306,53504,3045,53504,53504,-10.03607464,-5.869217396
229316,53428,6115,53428,53403,-10.43719196,-5.808132172
229326,53428,25369,53428,45550,-10.91261578,-5.775090694
229336,53428,19999,53428,50032,-11.10655022,-5.793632984
229346,53277,16297,53277,51595,-11.36970425,-5.711641312
229356,53277,33649,53277,42955,-11.60323429,-5.928453445
229366,53428,10042,53428,52748,-11.98124218,-5.870558262
229376,53352,2960,53352,53352,-12.32516003,-5.831753731
229386,53352,4303,53352,53352,-12.99628735,-5.875347614
229396,53352,11759,53352,53257,-13.29254723,-5.890611172
229406,53352,9765,53352,53352,-13.81944561,-5.835902691
229416,53428,11973,53428,53428,-14.08138561,-5.811978817
229426,53504,28945,52926,52899,-14.5114727,-5.860174656
229436,53580,10647,53580,53580,-14.75369644,-5.74021101
229446,53580,6742,53580,53580,-15.17182541,-5.729063034
229456,53656,28166,53295,47586,-15.47248363,-5.797015667
229466,53504,6724,53504,53504,-15.95309925,-5.801952839
229476,53428,7333,53428,53428,-16.34537125,-5.691487789
229486,53428,15608,53428,53260,-16.88125038,-5.742065907
229496,53428,34836,51401,45161,-17.23815918,-5.826491356
229506,53428,17439,53428,53428,-17.54849434,-5.829905033
229516,53428,15673,53428,53428,-17.82667542,-5.674352169
229526,53580,12190,53580,53580,-18.07191467,-5.658284187
229536,53504,21739,53504,52967,-18.30646896,-5.698664665
229546,53504,15746,53504,53504,-18.72627258,-5.653578758
229556,53504,18148,53504,52777,-19.07572746,-5.656317711
229566,53504,5788,53504,53504,-19.62645721,-5.622990608
229576,53504,3616,53504,53504,-20.06551743,-5.627369404
229586,53352,0,53352,53195,-20.7587719,-5.663296223
229596,53277,2522,53277,53277,-21.23566055,-5.604005337
229606,53202,8,53202,53202,-21.83606529,-5.666825771
229616,53202,9778,53202,52862,-22.24063301,-5.62136507
229626,53202,19969,53202,50639,-22.56363106,-5.551207066
229636,53202,6379,53202,53202,-22.61245728,-5.562438965
229646,53352,6142,53352,53352,-22.53614616,-5.468558311
229656,53277,14291,53277,53058,-22.29943848,-5.47099781
229666,53352,6669,53352,53325,-21.76073265,-5.396869183
229676,53277,3426,53277,53277,-21.43601036,-5.426807404
229686,53277,0,53277,52813,-21.27110291,-5.389362335
229696,53202,647,53202,53202,-21.22574234,-5.440557957
229706,53202,6578,53202,53202,-21.11994553,-5.405267239
229716,53127,8034,53127,53127,-21.10389519,-5.428490162
229726,53202,12095,53202,53202,-21.22435379,-5.370602608
229736,53352,12253,53352,53352,-21.3025589,-5.412555695
229746,53352,8523,53352,53352,-21.39935684,-5.388501167
229756,53352,23180,53352,51142,-21.46341896,-5.447449207
229766,53352,24917,53352,52851,-21.67399788,-5.404033184
229776,53352,12002,53352,53352,-21.81833458,-5.270908356
229786,53428,17304,53428,53428,-21.96992874,-5.23694706
229796,53504,20293,53504,53504,-21.95433617,-5.240108967
229806,53504,37899,49359,52791,-21.8514595,-5.174245834
229816,53656,19379,53656,53656,-21.78669548,-5.090075493
229826,52727,30864,52727,53810,-21.47996902,-5.063952923
229836,53887,25165,53887,53887,-21.07217789,-4.996469975
229846,54041,19260,54041,54041,-20.06190491,-4.948266506
229856,53887,7417,53887,51574,-19.23039246,-4.95766449
229866,53887,5449,53887,48605,-17.90970612,-4.948877811
229876,53352,0,53352,51270,-16.9519558,-5.05288744
229886,52977,1751,52977,49003,-15.59815884,-4.889165401
229896,52829,9421,52829,49359,-14.76593018,-4.868731976
229906,52755,24667,52755,50590,-13.89196301,-4.823596001
229916,53202,17743,53202,53202,-13.48240948,-4.734000683
229926,52838,27950,53202,53202,-12.77799034,-4.599688053
229936,53428,34852,50787,52213,-12.23861694,-4.727185249
229946,53733,25923,53733,53733,-11.76135731,-4.604614735
229956,53887,14449,53887,53887,-11.600811,-4.427217007
229966,53887,11233,53887,53887,-11.73045158,-4.497689724
229976,53656,9550,53656,53656,-11.9275341,-4.470650673
229986,53480,29748,52880,53656,-12.3748455,-4.476947308
229996,52957,28828,52957,53504,-12.63537884,-4.365632057
230006,53067,49201,38870,53810,-12.75899982,-4.300333023
230016,54041,27447,53892,54041,-12.73492432,-4.263456345
230026,53826,29655,54119,54119,-12.58528519,-4.184226513
230036,54041,23317,54041,54041,-12.47630119,-4.148917675
230046,54041,3637,54041,53740,-12.33070087,-4.077077389
230056,53810,8559,53810,49523,-12.04219246,-4.069472313
230066,53580,21549,53580,40324,-10.91877079,-4.110179901
230076,53127,24283,53127,37946,-9.775675774,-4.302484035
230086,52977,0,52977,50505,-8.439284325,-4.314190865
230096,52903,0,52903,51463,-7.981688023,-4.306416988
230106,52903,0,52903,50009,-8.106650352,-4.253346443
230116,53052,1677,53052,49096,-8.386508942,-4.20651865
230126,52977,15314,52977,52977,-8.865023613,-4.143694878
230136,53127,14437,53127,53127,-9.043651581,-4.107354164
230146,53580,26268,53580,53580,-9.342920303,-4.099231243
230156,53733,13230,53733,53718,-9.427811623,-4.148248672
230166,53733,5130,53733,53733,-9.472750664,-4.09914875
230176,53580,1610,53580,53485,-9.47122097,-4.053138733
230186,53428,10153,53428,51191,-9.548940659,-4.06782198
230196,53352,15546,53352,53352,-9.828093529,-4.019915104
230206,53352,35945,50187,53352,-10.85709476,-4.001443386
230216,53887,17385,53887,53887,-11.53027248,-3.980233431
230226,53887,15779,53887,53887,-12.24930573,-3.893562555
230236,53733,7574,53733,53316,-12.62499142,-3.951450109
230246,53580,1881,53580,53580,-13.25471783,-3.927571058
230256,53352,11283,53352,52373,-13.88926983,-3.943691254
230266,53352,21085,53352,52573,-15.14423466,-3.920942783
230276,53428,3424,53428,53428,-16.12578392,-3.920703888
230286,53428,0,53428,52988,-17.93273926,-3.89905858
230296,53277,0,53277,52531,-19.08043861,-3.95736742
230306,53202,0,53202,51753,-20.49859238,-3.941562176
230316,53127,0,53127,52558,-20.9840641,-3.951659203
230326,53127,0,53127,53116,-21.23239136,-3.931347847
230336,53127,2302,53127,53127,-21.22072411,-3.875491142
230346,53127,4156,53127,53127,-21.44596291,-3.852133989
230356,53202,6466,53202,53202,-21.65213776,-3.867594481
230366,53277,3973,53277,53277,-22.06904793,-3.793575048
230376,53277,5192,53277,52925,-22.3749733,-3.831881046
230386,53277,0,53277,52424,-22.82255745,-3.778849602
230396,53202,0,53202,52313,-23.19203377,-3.755687714
230406,53202,0,53202,51753,-23.92437744,-3.755221844
230416,53127,10952,53127,45670,-24.48609543,-3.914407492
230426,53052,0,53052,51608,-25.60848236,-3.9133389
230436,53052,0,53052,51608,-26.2634182,-3.910235882
230446,53052,0,53052,51608,-27.07221985,-3.941049814
230456,53052,0,53052,51608,-27.49173927,-3.937977314
230466,53052,7305,53052,47123,-28.11750221,-3.930619478
230476,53052,0,53052,52386,-28.60455132,-3.939518929
230486,53052,0,53052,52962,-29.41580391,-3.996991634
230496,53127,0,53127,53087,-29.81182861,-4.012069225
230506,53202,403,53202,52831,-30.25740242,-4.01046133
230516,53202,0,53202,52627,-30.50426102,-4.04203558
230526,53202,0,53202,52456,-30.96005821,-3.986461878
230536,53202,390,53202,51827,-31.37722588,-3.998090982
230546,53202,0,53202,52429,-32.03989792,-3.976195335
230556,53202,0,53202,52946,-32.42572784,-3.959472179
230566,53202,918,53202,52466,-32.85527802,-3.958539009
230576,53202,0,53202,52892,-33.22901535,-4.033354759
230586,53202,1385,53202,53202,-33.82907867,-4.030283451
230596,53202,830,53202,52820,-34.30234909,-4.020476818
230606,53202,1764,53202,53202,-35.04744339,-4.074494362
230616,53202,56,53202,53202,-35.46233368,-4.032080173
230626,53277,10308,53277,50422,-35.91970825,-4.112805367
230636,53202,2634,53202,52646,-36.0160408,-4.141703129
230646,53202,2644,53202,53202,-36.23332596,-4.055531025
230656,53202,2047,53202,53202,-36.34582138,-4.020422459
230666,53277,4088,53277,53277,-36.51238632,-4.037082672
230676,53277,8956,53277,51740,-36.59345245,-4.047768593
230686,53352,5823,53352,53268,-36.77357864,-4.068483353
230696,53277,0,53277,53140,-36.90892029,-4.042870522
230706,53277,4986,53277,50835,-37.14622879,-3.995149136
230716,53277,3527,53277,51747,-37.29727173,-4.058496952
230726,53202,0,53202,52717,-37.65820313,-3.865243196
230736,53127,0,53127,52749,-38.06101227,-3.91533637
230746,53202,0,53202,52683,-38.52357101,-3.973316431
230756,53127,0,53127,52980,-38.82635498,-3.892955542
230766,53127,10194,53127,49684,-39.2456665,-4.041658401
230776,53202,108,53202,53202,-39.60544205,-3.892561197
230786,53127,11218,53127,52597,-39.96665955,-3.858415127
230796,53277,6297,53277,53277,-40.17448425,-3.944669724
230806,53277,13023,53277,53277,-40.58239746,-3.905022144
230816,53428,10549,53428,53428,-40.88884735,-3.919122696
230826,53428,10503,53428,53428,-41.4272728,-3.87456584
230836,53504,2295,53504,53504,-41.66872025,-3.840291977
230846,53428,0,53428,53285,-41.98065567,-3.806780338
230856,53352,0,53352,52930,-42.15345383,-3.768241644
230866,53277,0,53277,51827,-42.50511169,-3.742542267
230876,53202,0,53202,52309,-42.74630737,-3.773729801
230886,53202,0,53202,51753,-43.20843506,-3.856318235
230896,53202,0,53202,51487,-43.51332855,-3.833254814
230906,53127,0,53127,52059,-43.88685608,-3.805821896
230916,53127,0,53127,52464,-44.1085434,-3.901899099
230926,53202,0,53202,51821,-44.37341309,-3.91331768
230936,53202,0,53202,52623,-44.56354904,-3.921373606
230946,53202,0,53202,52215,-44.76331711,-3.867513418
230956,53202,0,53202,52398,-44.87270737,-3.967432022
230966,53202,0,53202,52095,-45.11461258,-3.843738079
230976,53202,0,53202,52393,-45.26241684,-3.686970711
230986,53127,0,53127,51389,-45.45410156,-3.477684736
230996,53127,4252,53127,50621,-45.61217499,-3.294164658
231006,53127,0,53127,51857,-45.79480362,-2.81344223
231016,53127,0,53127,52196,-45.93253708,-2.507722139
231026,53052,1878,53052,50855,-46.08221817,-2.144241333
231036,53052,0,53052,52448,-46.15478516,-1.995672822
231046,53127,0,53127,52955,-46.29103088,-1.891698956
231056,53202,1700,53202,52264,-46.4326973,-1.883978486
