Timestamp,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,stabilizer.pitch,stabilizer.roll
130596,0,0,0,0,-44.976318359375,39.79082489013672
130606,0,0,0,0,-44.927860260009766,40.0417366027832
130616,0,0,0,0,-44.91562271118164,40.27241516113281
130626,0,0,0,0,-44.83666229248047,40.724998474121094
130636,0,0,0,0,-44.72133255004883,41.10100555419922
130646,0,0,0,0,-44.48539733886719,41.70480728149414
130656,0,0,0,0,-44.320133209228516,42.09450149536133
130666,0,0,0,0,-44.070343017578125,42.564659118652344
130676,0,0,0,0,-43.919677734375,42.76189422607422
130686,0,0,0,0,-43.753082275390625,42.96432113647461
130696,0,0,0,0,-43.698246002197266,43.10959243774414
130706,0,0,0,0,-43.693634033203125,43.409828186035156
130716,0,0,0,0,-43.7113037109375,43.67982864379883
130726,0,0,0,0,-43.72124481201172,44.141380310058594
130736,0,0,0,0,-43.702781677246094,44.42768859863281
130746,0,0,0,0,-43.64387130737305,44.77118682861328
130756,0,0,0,0,-43.603057861328125,44.94626235961914
130766,0,0,0,0,-43.55548095703125,45.12979507446289
130776,0,0,0,0,-43.53139114379883,45.23717498779297
130786,0,0,0,0,-43.50198745727539,45.42387771606445
130796,0,0,0,0,-43.51097869873047,45.52701950073242
130806,0,0,0,0,-43.570919036865234,45.65452194213867
130816,0,0,0,0,-43.58159255981445,45.7927360534668
130826,0,0,0,0,-43.476829528808594,46.10349655151367
130836,0,0,0,0,-43.369380950927734,46.307777404785156
130846,0,0,0,0,-43.25105285644531,46.5124397277832
130856,0,0,0,0,-43.244632720947266,46.57960510253906
130866,0,0,0,0,-43.283599853515625,46.640838623046875
130876,0,0,0,0,-43.31231689453125,46.67578125
130886,0,0,0,0,-43.34809875488281,46.768592834472656
130896,0,0,0,0,-43.39501953125,46.851139068603516
130906,0,0,0,0,-43.49055862426758,47.00189971923828
130916,0,0,0,0,-43.55091857910156,47.13235855102539
130926,0,0,0,0,-43.592979431152344,47.37007522583008
130936,0,0,0,0,-43.588775634765625,47.56783676147461
130946,0,0,0,0,-43.579994201660156,47.941375732421875
130956,0,0,0,0,-43.5871696472168,48.207183837890625
130966,0,0,0,0,-43.684078216552734,48.53816604614258
130976,0,0,0,0,-43.78993225097656,48.703800201416016
130986,0,0,0,0,-43.9384651184082,48.87688064575195
130996,0,0,0,0,-44.0089111328125,48.93690490722656
131006,0,0,0,0,-44.11146545410156,48.92638397216797
131016,0,0,0,0,-44.19826126098633,48.83311080932617
131026,0,0,0,0,-44.35358810424805,48.62318801879883
131036,0,0,0,0,-44.487525939941406,48.490596771240234
131046,0,0,0,0,-44.68605041503906,48.590938568115234
131056,0,0,0,0,-44.785709381103516,48.79518508911133
131066,0,0,0,0,-44.92423629760742,49.205535888671875
131076,0,0,0,0,-45.00074005126953,49.530330657958984
131086,0,0,0,0,-45.00019073486328,50.04212951660156
131096,0,0,0,0,-44.94182205200195,50.360042572021484
131106,0,0,0,0,-44.84911346435547,50.75369644165039
131116,0,0,0,0,-44.795509338378906,50.93779373168945
131126,0,0,0,0,-44.7687873840332,51.17669677734375
131136,0,0,0,0,-44.793731689453125,51.4476432800293
131146,0,0,0,0,-44.85593032836914,52.17414855957031
131156,0,0,0,0,-44.905906677246094,52.83570861816406
131166,0,0,0,0,-44.9834098815918,53.802181243896484
131176,0,0,0,0,-45.04343795776367,54.34238815307617
131186,0,0,0,0,-45.08097457885742,54.87354278564453
131196,0,0,0,0,-44.99650955200195,55.00784683227539
131206,0,0,0,0,-44.71752166748047,54.917903900146484
131216,0,0,0,0,-44.47540283203125,54.65608596801758
131226,0,0,0,0,-44.12001419067383,54.06570053100586
131236,0,0,0,0,-43.91688537597656,53.654815673828125
131246,0,0,0,0,-43.7408561706543,53.28354263305664
131256,0,0,0,0,-43.762969970703125,53.33186340332031
131266,0,0,0,0,-43.94673538208008,53.76617431640625
131276,0,0,0,0,-44.10470962524414,54.21474838256836
131286,0,0,0,0,-44.24286651611328,54.945556640625
131296,0,0,0,0,-44.24431228637695,55.428001403808594
131306,0,0,0,0,-44.12691116333008,56.07975387573242
131316,0,0,0,0,-44.001930236816406,56.43437576293945
131326,0,0,0,0,-43.789390563964844,56.8193244934082
131336,0,0,0,0,-43.664119720458984,56.969573974609375
131346,0,0,0,0,-43.53763961791992,57.09632110595703
131356,0,0,0,0,-43.5019416809082,57.21929931640625
131366,0,0,0,0,-43.516597747802734,57.56037521362305
131376,0,0,0,0,-43.56958770751953,57.8681526184082
131386,0,0,0,0,-43.70761489868164,58.28110122680664
131396,0,0,0,0,-43.82470703125,58.43024444580078
131406,0,0,0,0,-44.022151947021484,58.361568450927734
131416,0,0,0,0,-44.18377685546875,58.14337158203125
131426,0,0,0,0,-44.48975372314453,57.73379898071289
131436,0,0,0,0,-44.72904586791992,57.53984832763672
131446,0,0,0,0,-45.075618743896484,57.39326477050781
131456,0,0,0,0,-45.25799560546875,57.33767318725586
131466,0,0,0,0,-45.45433044433594,57.285457611083984
131476,0,0,0,0,-45.5324821472168,57.25607681274414
131486,0,0,0,0,-45.61109161376953,57.15436935424805
131496,0,0,0,0,-45.66699981689453,57.07704544067383
131506,0,0,0,0,-45.78081130981445,57.02470397949219
131516,0,0,0,0,-45.864768981933594,57.02238464355469
131526,0,0,0,0,-45.98999786376953,57.0916748046875
131536,0,0,0,0,-46.04996871948242,57.14422607421875
131546,0,0,0,0,-46.089935302734375,57.15061950683594
131556,0,0,0,0,-46.103031158447266,57.10458755493164
131566,0,0,0,0,-46.10392761230469,56.985355377197266
131576,0,0,0,0,-46.11101150512695,56.91346740722656
131586,0,0,0,0,-46.13362503051758,56.793701171875
131596,0,0,0,0,-46.165069580078125,56.672122955322266
131606,0,0,0,0,-46.28169250488281,56.46364212036133
131616,0,0,0,0,-46.426517486572266,56.36167907714844
131626,0,0,0,0,-46.70825958251953,56.381446838378906
131636,0,0,0,0,-46.86914825439453,56.54191589355469
131646,0,0,0,0,-46.96401596069336,56.98573303222656
131656,0,0,0,0,-46.92878341674805,57.30599594116211
131666,0,0,0,0,-46.796329498291016,57.62038803100586
131676,0,0,0,0,-46.73664474487305,57.60187911987305
131686,0,0,0,0,-46.80955505371094,57.28873825073242
131696,0,0,0,0,-46.96966552734375,57.042659759521484
131706,0,0,0,0,-47.30747604370117,56.82798385620117
131716,0,0,0,0,-47.53627014160156,56.88080978393555
131726,0,0,0,0,-47.82766342163086,57.33125686645508
131736,0,0,0,0,-47.975685119628906,57.831443786621094
131746,0,0,0,0,-48.0833854675293,58.70314407348633
131756,0,0,0,0,-48.07795715332031,59.25861740112305
131766,0,0,0,0,-47.97753143310547,59.964317321777344
131776,0,0,0,0,-47.881141662597656,60.38389587402344
131786,0,0,0,0,-47.809844970703125,60.90401077270508
131796,0,0,0,0,-47.83380126953125,61.12700653076172
131806,0,0,0,0,-47.92927551269531,61.24812698364258
131816,0,0,0,0,-48.00271987915039,61.20514678955078
131826,0,0,0,0,-48.093360900878906,61.111934661865234
131836,0,0,0,0,-48.128971099853516,61.12035369873047
131846,0,0,0,0,-48.12786865234375,61.208072662353516
131856,0,0,0,0,-48.07527160644531,61.28245544433594
131866,0,0,0,0,-47.91259002685547,61.41242980957031
131876,0,0,0,0,-47.79383087158203,61.4744758605957
131886,0,0,0,0,-47.7379035949707,61.48666000366211
131896,0,0,0,0,-47.7883186340332,61.414833068847656
131906,0,0,0,0,-47.889095306396484,61.240997314453125
131916,0,0,0,0,-47.9019889831543,61.19294357299805
131926,0,0,0,0,-47.735374450683594,61.3288459777832
131936,0,0,0,0,-47.491268157958984,61.522071838378906
131946,0,0,0,0,-47.03609848022461,61.744956970214844
131956,0,0,0,0,-46.71714782714844,61.679805755615234
131966,0,0,0,0,-46.30503845214844,61.28593826293945
131976,0,0,0,0,-46.11703109741211,60.95073699951172
131986,0,0,0,0,-45.97956466674805,60.620609283447266
131996,0,0,0,0,-45.929771423339844,60.62882614135742
132006,0,0,0,0,-45.79878616333008,60.95576858520508
132016,0,0,0,0,-45.65462112426758,61.32462692260742
132026,0,0,0,0,-45.36998748779297,61.843013763427734
132036,0,0,0,0,-45.17131805419922,62.0294189453125
132046,0,0,0,0,-44.82931900024414,62.06340789794922
132056,0,0,0,0,-44.61404037475586,61.964622497558594
132066,0,0,0,0,-44.493751525878906,61.67726135253906
132076,0,0,0,0,-44.61821746826172,61.32262420654297
132086,0,0,0,0,-44.94729995727539,60.45989227294922
132096,0,0,0,0,-45.0897331237793,59.76397705078125
132106,0,0,0,0,-45.132503509521484,58.987762451171875
132116,0,0,0,0,-45.106266021728516,58.79339599609375
132126,0,0,0,0,-45.18336868286133,58.96260070800781
132136,0,0,0,0,-45.32722091674805,59.14946746826172
132146,0,0,0,0,-45.60101318359375,59.2200813293457
132156,0,0,0,0,-45.73563003540039,59.09019088745117
132166,0,0,0,0,-45.6520881652832,58.75722885131836
132176,0,0,0,0,-45.43340301513672,58.57138442993164
132186,0,0,0,0,-45.11273956298828,58.43178176879883
132196,0,0,0,0,-45.05911636352539,58.44314193725586
132206,0,0,0,0,-45.339447021484375,58.644264221191406
132216,0,0,0,0,-45.62688064575195,58.84941482543945
132226,0,0,0,0,-45.930599212646484,59.057960510253906
132236,0,0,0,0,-45.987083435058594,59.06153869628906
132246,0,0,0,0,-45.895172119140625,58.953216552734375
132256,0,0,0,0,-45.71411895751953,58.89840316772461
132266,0,0,0,0,-45.276851654052734,58.86790466308594
132276,0,0,0,0,-44.99604797363281,58.872528076171875
132286,0,0,0,0,-44.787078857421875,58.91238784790039
132296,0,0,0,0,-44.8286247253418,58.89448547363281
132306,0,0,0,0,-44.97578811645508,58.68439483642578
132316,0,0,0,0,-45.07221603393555,58.359169006347656
132326,0,0,0,0,-45.269775390625,57.64388656616211
132336,0,0,0,0,-45.44060134887695,57.137516021728516
132346,0,0,0,0,-45.77375793457031,56.50926971435547
132356,0,0,0,0,-45.999900817871094,56.179771423339844
132366,0,0,0,0,-46.205570220947266,55.890865325927734
132376,0,0,0,0,-46.29460906982422,55.858123779296875
132386,0,0,0,0,-46.416770935058594,55.757503509521484
132396,0,0,0,0,-46.44607162475586,55.424991607666016
132406,0,0,0,0,-46.477012634277344,54.498355865478516
132416,0,0,0,0,-46.55697250366211,53.72883224487305
132426,0,0,0,0,-46.88859176635742,52.67821502685547
132436,0,0,0,0,-47.245872497558594,52.133506774902344
132446,0,0,0,0,-47.81595230102539,51.515018463134766
132456,0,0,0,0,-48.087188720703125,51.28301239013672
132466,0,0,0,0,-48.25099182128906,51.16903305053711
132476,0,0,0,0,-48.19184112548828,51.171630859375
132486,0,0,0,0,-47.92463302612305,51.19926834106445
132496,0,0,0,0,-47.639427185058594,51.25383377075195
132506,0,0,0,0,-47.14143371582031,51.53302764892578
132516,0,0,0,0,-46.83807373046875,51.95155715942383
132526,0,0,0,0,-46.38890838623047,52.745975494384766
132536,0,0,0,0,-45.9486198425293,53.24467086791992
132546,0,0,0,0,-44.943260192871094,54.05901336669922
132556,0,0,0,0,-44.100982666015625,54.862823486328125
132566,0,0,0,0,-42.882606506347656,56.468505859375
132576,0,0,0,0,-42.271549224853516,57.64028549194336
132586,0,0,0,0,-41.695804595947266,59.20159912109375
132596,0,0,0,0,-41.48208236694336,59.92333984375
132606,0,0,0,0,-41.23912048339844,60.43584442138672
132616,0,0,0,0,-41.05923080444336,60.49266052246094
132626,0,0,0,0,-40.75382995605469,60.54594421386719
132636,0,0,0,0,-40.59257507324219,60.61342239379883
132646,0,0,0,0,-40.4462776184082,60.7399787902832
132656,0,0,0,0,-40.38532257080078,60.75717544555664
132666,0,0,0,0,-40.31270217895508,60.601871490478516
132676,0,0,0,0,-40.26991653442383,60.46723556518555
132686,0,0,0,0,-40.29722213745117,60.30741500854492
132696,0,0,0,0,-40.4415168762207,60.25638961791992
132706,0,0,0,0,-40.874568939208984,60.17079544067383
132716,0,0,0,0,-41.24543380737305,60.02085494995117
132726,0,0,0,0,-41.901485443115234,59.589759826660156
132736,0,0,0,0,-42.459537506103516,59.10005569458008
132746,0,0,0,0,-43.34592056274414,58.0670166015625
132756,0,0,0,0,-43.82159423828125,57.28612518310547
132766,0,0,0,0,-44.31737518310547,56.06151580810547
132776,0,0,0,0,-44.61306381225586,55.240966796875
132786,0,0,0,0,-45.18367004394531,53.928802490234375
132796,0,0,0,0,-45.59281539916992,53.06343460083008
132806,0,0,0,0,-45.89747619628906,52.0147705078125
132816,0,0,0,0,-45.835086822509766,51.52853775024414
132826,0,0,0,0,-45.66568374633789,50.886802673339844
132836,0,0,0,0,-45.675010681152344,50.473060607910156
132846,0,0,0,0,-45.87858581542969,49.95138168334961
132856,0,0,0,0,-45.99147033691406,49.661468505859375
132866,0,0,0,0,-45.85430145263672,49.75966262817383
132876,0,0,0,0,-45.56208419799805,50.50082015991211
132886,0,0,0,0,-44.96358871459961,52.430809020996094
132896,0,0,0,0,-44.42134094238281,53.923988342285156
132906,0,0,0,0,-43.21255111694336,55.871009826660156
132916,0,0,0,0,-42.19158172607422,56.82697677612305
132926,0,0,0,0,-40.60537338256836,58.012420654296875
132936,0,0,0,0,-39.718467712402344,58.7403678894043
132946,0,0,0,0,-38.78324890136719,59.89035415649414
132956,0,0,0,0,-38.418087005615234,60.77574920654297
132966,0,0,0,0,-38.071311950683594,61.99882888793945
132976,0,0,0,0,-37.91869354248047,62.44257736206055
132986,0,0,0,0,-37.85573196411133,62.40678024291992
132996,0,0,0,0,-38.04051971435547,61.954833984375
133006,0,0,0,0,-38.644500732421875,61.04962921142578
133016,0,0,0,0,-39.194515228271484,60.580116271972656
133026,0,0,0,0,-40.24354553222656,60.175933837890625
133036,0,0,0,0,-41.03541946411133,60.095272064208984
133046,0,0,0,0,-42.01645278930664,60.11953353881836
133056,0,0,0,0,-42.41029739379883,60.12981033325195
133066,0,0,0,0,-42.64228820800781,60.10397720336914
133076,0,0,0,0,-42.65244674682617,60.00589370727539
133086,0,0,0,0,-42.73615264892578,59.57100296020508
133096,0,0,0,0,-42.92342758178711,59.088844299316406
133106,0,0,0,0,-43.3642578125,58.234893798828125
133116,0,0,0,0,-43.77326583862305,57.58619689941406
133126,0,0,0,0,-44.42137145996094,56.442710876464844
133136,0,0,0,0,-44.72615051269531,55.63214874267578
133146,0,0,0,0,-44.9967155456543,54.414344787597656
133156,0,0,0,0,-45.21757125854492,53.54744338989258
133166,0,0,0,0,-45.777076721191406,52.14106750488281
133176,0,0,0,0,-46.316951751708984,51.141197204589844
133186,0,0,0,0,-47.08586502075195,49.55725860595703
133196,0,0,0,0,-47.38207244873047,48.79009246826172
133206,0,0,0,0,-47.465293884277344,48.803218841552734
133216,0,0,0,0,-47.30292510986328,49.689170837402344
133226,0,0,0,0,-46.74647903442383,51.73915481567383
133236,0,0,0,0,-46.24811935424805,52.96887969970703
133246,0,0,0,0,-45.48558044433594,54.15386199951172
133256,0,0,0,0,-45.01691818237305,54.70302200317383
133266,0,0,0,0,-44.45159912109375,55.72080612182617
133276,0,0,0,0,-44.105045318603516,56.75251007080078
133286,0,0,0,0,-43.48664474487305,58.541290283203125
133296,0,0,0,0,-42.98406982421875,59.53327178955078
133306,0,0,0,0,-42.2677001953125,60.23023986816406
133316,0,0,0,0,-41.9694938659668,60.16502380371094
133326,0,0,0,0,-41.91986083984375,59.50453186035156
133336,0,0,0,0,-42.11758041381836,59.00415802001953
133346,0,0,0,0,-42.570526123046875,58.5917854309082
133356,0,0,0,0,-42.9423942565918,58.52362823486328
133366,0,0,0,0,-43.57797622680664,58.48121643066406
133376,0,0,0,0,-44.0584716796875,58.40138244628906
133386,0,0,0,0,-44.80015182495117,58.04487609863281
133396,0,0,0,0,-45.23545837402344,57.61637878417969
133406,0,0,0,0,-45.700862884521484,56.67963409423828
133416,0,0,0,0,-45.919193267822266,55.90549850463867
133426,0,0,0,0,-46.20216751098633,54.80363845825195
133436,0,0,0,0,-46.41362380981445,53.93750762939453
133446,0,0,0,0,-46.65635299682617,52.101783752441406
133456,0,0,0,0,-46.637821197509766,51.18670654296875
133466,0,0,0,0,-46.50041198730469,50.09523010253906
133476,0,0,0,0,-46.61566162109375,49.155033111572266
133486,0,0,0,0,-47.01655197143555,47.56475067138672
133496,0,0,0,0,-47.11442184448242,46.799129486083984
133506,0,0,0,0,-46.90387725830078,46.875694274902344
133516,0,0,0,0,-46.60134506225586,47.88026809692383
133526,0,0,0,0,-45.852046966552734,50.4900016784668
133536,0,0,0,0,-45.07148742675781,52.54814147949219
133546,0,0,0,0,-43.61485290527344,54.77841567993164
133556,0,0,0,0,-42.72385025024414,55.28416442871094
133566,0,0,0,0,-41.856746673583984,54.55162811279297
133576,0,0,0,0,-41.61980438232422,53.676063537597656
133586,0,0,0,0,-41.75645065307617,52.66836166381836
133596,0,0,0,0,-42.03582763671875,52.289207458496094
133606,0,0,0,0,-42.40459060668945,52.21956253051758
133616,0,0,0,0,-42.328773498535156,52.42109298706055
133626,0,0,0,0,-41.643096923828125,52.98123550415039
133636,0,0,0,0,-40.9005012512207,53.542232513427734
133646,0,0,0,0,-39.70917510986328,54.84878921508789
133656,0,0,0,0,-38.98508834838867,55.969974517822266
133666,0,0,0,0,-38.25676727294922,57.70358657836914
133676,0,0,0,0,-38.16651916503906,58.564205169677734
133686,0,0,0,0,-38.38272476196289,58.852088928222656
133696,0,0,0,0,-38.62361145019531,58.41571044921875
133706,0,0,0,0,-38.9901123046875,57.40892791748047
133716,0,0,0,0,-39.28963851928711,56.95457077026367
133726,0,0,0,0,-39.8622932434082,56.92688751220703
133736,0,0,0,0,-40.22723388671875,57.34352111816406
133746,0,0,0,0,-40.5014762878418,58.324058532714844
133756,0,0,0,0,-40.43349075317383,58.910491943359375
133766,0,0,0,0,-39.946170806884766,59.41436767578125
133776,0,0,0,0,-39.54191589355469,59.41061782836914
133786,0,0,0,0,-38.88348388671875,59.21670150756836
133796,0,0,0,0,-38.49210739135742,59.162269592285156
133806,0,0,0,0,-38.110530853271484,59.23073959350586
133816,0,0,0,0,-38.05158996582031,59.279178619384766
133826,0,0,0,0,-38.16098403930664,59.307464599609375
133836,0,0,0,0,-38.32703399658203,59.21810531616211
133846,0,0,0,0,-38.583900451660156,58.83475112915039
133856,0,0,0,0,-38.74271774291992,58.524776458740234
133866,0,0,0,0,-38.892669677734375,58.22288513183594
133876,0,0,0,0,-38.920066833496094,58.245704650878906
133886,0,0,0,0,-38.8006591796875,58.58565139770508
133896,0,0,0,0,-38.62367248535156,58.867183685302734
133906,0,0,0,0,-38.304725646972656,59.20436096191406
133916,0,0,0,0,-38.12162780761719,59.38301086425781
133926,0,0,0,0,-37.986175537109375,59.49885940551758
133936,0,0,0,0,-37.982627868652344,59.508384704589844
133946,0,0,0,0,-38.05385971069336,59.628517150878906
133956,0,0,0,0,-38.0594596862793,59.838226318359375
133966,0,0,0,0,-37.9741096496582,60.18632888793945
133976,0,0,0,0,-37.8658447265625,60.22581100463867
133986,0,0,0,0,-37.68885040283203,59.961997985839844
133996,0,0,0,0,-37.62423324584961,59.822383880615234
134006,0,0,0,0,-37.622066497802734,59.859046936035156
134016,0,0,0,0,-37.73356246948242,60.09637451171875
134026,0,0,0,0,-37.990421295166016,60.5312614440918
134036,0,0,0,0,-38.151973724365234,60.785465240478516
134046,0,0,0,0,-38.25673294067383,61.02501678466797
134056,0,0,0,0,-38.22623825073242,61.11970138549805
134066,0,0,0,0,-38.14788818359375,61.23206329345703
134076,0,0,0,0,-38.13565444946289,61.29228591918945
134086,0,0,0,0,-38.200836181640625,61.36759948730469
134096,0,0,0,0,-38.27280807495117,61.35323715209961
134106,0,0,0,0,-38.42647933959961,61.23323059082031
134116,0,0,0,0,-38.55326843261719,61.105350494384766
134126,0,0,0,0,-38.746681213378906,60.88699722290039
134136,0,0,0,0,-38.85896301269531,60.77640914916992
134146,0,0,0,0,-38.94520950317383,60.7982177734375
134156,0,0,0,0,-38.97526168823242,60.99406433105469
134166,0,0,0,0,-38.982669830322266,61.52848815917969
134176,0,0,0,0,-38.99014663696289,61.90793991088867
134186,0,0,0,0,-39.09538650512695,62.174842834472656
134196,0,0,0,0,-39.26435852050781,62.05278396606445
134206,0,0,0,0,-39.62569808959961,61.638309478759766
134216,0,0,0,0,-39.872718811035156,61.39686965942383
134226,0,0,0,0,-40.18174743652344,61.31343078613281
134236,0,0,0,0,-40.323368072509766,61.42484664916992
134246,0,0,0,0,-40.443538665771484,61.705604553222656
134256,0,0,0,0,-40.482425689697266,61.81465148925781
134266,0,0,0,0,-40.52921676635742,61.69803237915039
134276,0,0,0,0,-40.6201286315918,61.43007278442383
134286,0,0,0,0,-40.93924331665039,60.833560943603516
134296,0,0,0,0,-41.25968551635742,60.44731521606445
134306,0,0,0,0,-41.83395767211914,60.02444076538086
134316,0,0,0,0,-42.2056884765625,59.85409164428711
134326,0,0,0,0,-42.57896041870117,59.68023681640625
134336,0,0,0,0,-42.67567825317383,59.55095672607422
134346,0,0,0,0,-42.60338592529297,59.253780364990234
134356,0,0,0,0,-42.49504470825195,58.97434997558594
134366,0,0,0,0,-42.386451721191406,58.425987243652344
134376,0,0,0,0,-42.387969970703125,57.99853515625
134386,0,0,0,0,-42.50422668457031,57.34262466430664
134396,0,0,0,0,-42.58643341064453,56.928348541259766
134406,0,0,0,0,-42.57267761230469,56.55643081665039
134416,0,0,0,0,-42.462913513183594,56.60459899902344
134426,0,0,0,0,-42.245750427246094,57.10591506958008
134436,0,0,0,0,-42.14149475097656,57.47581481933594
134446,0,0,0,0,-42.12895584106445,57.53176498413086
134456,0,0,0,0,-42.23513412475586,57.13874435424805
134466,0,0,0,0,-42.42890548706055,56.082401275634766
134476,0,0,0,0,-42.45915985107422,55.46854782104492
134486,0,0,0,0,-42.263397216796875,55.3407096862793
134496,0,0,0,0,-42.081947326660156,55.770896911621094
134506,0,0,0,0,-41.79671096801758,56.820594787597656
134516,0,0,0,0,-41.535179138183594,57.47285461425781
134526,0,0,0,0,-41.00926971435547,58.03446960449219
134536,0,0,0,0,-40.613929748535156,58.11052322387695
134546,0,0,0,0,-40.01048278808594,57.9931526184082
134556,0,0,0,0,-39.65045928955078,58.06624221801758
134566,0,0,0,0,-39.278221130371094,58.70082092285156
134576,0,0,0,0,-39.169960021972656,59.355995178222656
134586,0,0,0,0,-39.187503814697266,60.13060760498047
134596,0,0,0,0,-39.27347183227539,60.196266174316406
134606,0,0,0,0,-39.452938079833984,59.42643356323242
134616,0,0,0,0,-39.596343994140625,58.540794372558594
134626,0,0,0,0,-39.82240676879883,57.26713562011719
134636,0,0,0,0,-39.96945571899414,56.81765365600586
134646,0,0,0,0,-40.125789642333984,56.95018005371094
134656,0,0,0,0,-40.14356994628906,57.325416564941406
134666,0,0,0,0,-40.00569152832031,57.809844970703125
134676,0,0,0,0,-39.863380432128906,57.95574188232422
134686,0,0,0,0,-39.816219329833984,57.845237731933594
134696,0,0,0,0,-39.949100494384766,57.63151550292969
134706,0,0,0,0,-40.184539794921875,57.31987380981445
134716,0,0,0,0,-40.24896240234375,57.24098205566406
134726,0,0,0,0,-40.15836715698242,57.4181022644043
134736,0,0,0,0,-40.005245208740234,57.663692474365234
134746,0,0,0,0,-39.7562370300293,57.991905212402344
134756,0,0,0,0,-39.66504669189453,58.083251953125
134766,0,0,0,0,-39.77349090576172,57.98933792114258
134776,0,0,0,0,-40.008995056152344,57.80170822143555
134786,0,0,0,0,-40.39825439453125,57.5221061706543
134796,0,0,0,0,-40.53887939453125,57.46183395385742
134806,0,0,0,0,-40.43404769897461,57.61030960083008
134816,0,0,0,0,-40.133079528808594,57.830142974853516
134826,0,0,0,0,-39.58185958862305,58.159095764160156
134836,0,0,0,0,-39.3239631652832,58.27880096435547
134846,0,0,0,0,-39.33269119262695,58.34917068481445
134856,0,0,0,0,-39.5506591796875,58.36125946044922
134866,0,0,0,0,-39.91486358642578,58.294883728027344
134876,0,0,0,0,-39.9687614440918,58.16301345825195
134886,0,0,0,0,-39.697288513183594,57.93916702270508
134896,0,0,0,0,-39.47303771972656,57.7725830078125
134906,0,0,0,0,-39.200721740722656,57.62042999267578
134916,0,0,0,0,-39.08294677734375,57.67941665649414
134926,0,0,0,0,-39.1132698059082,58.003456115722656
134936,0,0,0,0,-39.14625549316406,58.207916259765625
134946,0,0,0,0,-38.887550354003906,58.24785614013672
134956,0,0,0,0,-38.573394775390625,58.007530212402344
134966,0,0,0,0,-38.23504638671875,57.08186340332031
134976,0,0,0,0,-38.22246551513672,56.274593353271484
134986,0,0,0,0,-38.752464294433594,55.12850570678711
134996,0,0,0,0,-39.33806228637695,54.56977844238281
135006,0,0,0,0,-40.19906234741211,54.13248062133789
135016,0,0,0,0,-40.64720916748047,54.05281448364258
135026,0,0,0,0,-40.97563171386719,54.06049346923828
135036,0,0,0,0,-40.98405838012695,53.917572021484375
135046,0,0,0,0,-40.7596549987793,53.37230682373047
135056,0,0,0,0,-40.548065185546875,52.943538665771484
135066,0,0,0,0,-40.258766174316406,52.48259735107422
135076,0,0,0,0,-40.10050582885742,52.40605163574219
135086,0,0,0,0,-39.98515319824219,52.619300842285156
135096,0,0,0,0,-40.055877685546875,52.88176727294922
135106,0,0,0,0,-40.26396560668945,53.45745086669922
135116,0,0,0,0,-40.36990737915039,53.89833450317383
135126,0,0,0,0,-40.46357727050781,54.43386459350586
135136,0,0,0,0,-40.492244720458984,54.69899368286133
135146,0,0,0,0,-40.173194885253906,55.13829803466797
135156,0,0,0,0,-39.62972640991211,55.602474212646484
135166,0,0,0,0,-38.39016342163086,56.63463592529297
135176,0,0,0,0,-37.4490852355957,57.44068145751953
135186,0,0,0,0,-36.07389450073242,58.83701705932617
135196,0,0,0,0,-35.24544143676758,59.911155700683594
135206,0,0,0,0,-34.29570388793945,61.48496627807617
135216,0,0,0,0,-33.94772720336914,62.225555419921875
135226,0,0,0,0,-33.733734130859375,62.71858215332031
135236,0,0,0,0,-33.71377944946289,62.720436096191406
135246,0,0,0,0,-33.88605880737305,62.388031005859375
135256,0,0,0,0,-34.11162185668945,62.01545333862305
135266,0,0,0,0,-34.47501754760742,61.45951461791992
135276,0,0,0,0,-34.62776184082031,61.31912612915039
135286,0,0,0,0,-34.62009048461914,61.48792266845703
135296,0,0,0,0,-34.529998779296875,61.673248291015625
135306,0,0,0,0,-34.58356857299805,61.646217346191406
135316,0,0,0,0,-34.82133865356445,61.37959671020508
135326,0,0,0,0,-35.48693084716797,60.77504348754883
135336,0,0,0,0,-35.964149475097656,60.409114837646484
135346,0,0,0,0,-36.55448532104492,60.114803314208984
135356,0,0,0,0,-36.75891876220703,60.09231185913086
135366,0,0,0,0,-36.65620803833008,60.14459991455078
135376,0,0,0,0,-36.34957504272461,60.11524200439453
135386,0,0,0,0,-35.83292770385742,59.92352294921875
135396,0,0,0,0,-35.65101623535156,59.65319061279297
135406,0,0,0,0,-35.79328536987305,58.84147644042969
135416,0,0,0,0,-36.09554672241211,58.08598327636719
135426,0,0,0,0,-36.66112518310547,56.82475662231445
135436,0,0,0,0,-37.07258605957031,56.122894287109375
135446,0,0,0,0,-37.74049758911133,55.5216178894043
135456,0,0,0,0,-38.077205657958984,55.58397674560547
135466,0,0,0,0,-38.068817138671875,56.42811965942383
135476,0,0,0,0,-37.69693374633789,57.085697174072266
135486,0,0,0,0,-36.799476623535156,57.51194381713867
135496,0,0,0,0,-36.24164962768555,57.32368469238281
135506,0,0,0,0,-35.795040130615234,56.8873176574707
135516,0,0,0,0,-35.72932815551758,56.9051628112793
135526,0,0,0,0,-35.814327239990234,57.62455368041992
135536,0,0,0,0,-35.84095764160156,58.382102966308594
135546,0,0,0,0,-35.50941467285156,59.70923614501953
135556,0,0,0,0,-34.93193817138672,60.51997756958008
135566,0,0,0,0,-33.73855972290039,61.46351623535156
