-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.158115980000000045e-01,-1.037018670000000031e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.158115980000000045e-01,-1.037018670000000031e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.157178999999999736e-01,-1.042103840000000031e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.154638649999999878e-01,-1.049348940000000008e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.154638649999999878e-01,-1.049348940000000008e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.156729580000000368e-01,-1.051825210000000010e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.152238369999999845e-01,-1.053057980000000060e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.152238369999999845e-01,-1.053057980000000060e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.159740809999999955e-01,-1.066922099999999957e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.159740809999999955e-01,-1.066922099999999957e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.157987829999999496e-01,-1.069398299999999996e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,9.151593449999999574e-01,-1.064530979999999960e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.151593449999999574e-01,-1.064530979999999960e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.154920579999999974e-01,-1.056376920000000053e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,9.134734869999999729e-01,-1.059549230000000064e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.134734869999999729e-01,-1.059549230000000064e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,5.633802816901720689e-01,9.159039860000000033e-01,-1.071466060000000053e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,5.633802816901720689e-01,9.159039860000000033e-01,-1.071466060000000053e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,9.135243299999999955e-01,-1.071483270000000015e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.149937630000000155e-01,-1.056045889999999987e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.146094919999999684e-01,-1.083853840000000013e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.144083859999999619e-01,-1.076397000000000048e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,9.142622350000000342e-01,-1.059734449999999994e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,9.141853450000000381e-01,-1.055883019999999950e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.131556149999999761e-01,-1.076466890000000037e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,5.633802816901720689e-01,9.140316840000000109e-01,-1.057973579999999941e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,9.125282169999999748e-01,-1.078337209999999935e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.142405390000000187e-01,-1.085664030000000058e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,5.633802816901720689e-01,9.133732909999999761e-01,-1.087870080000000045e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.153955580000000536e-01,-1.077186090000000068e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.147262569999999871e-01,-1.105574970000000046e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.134913089999999736e-01,-1.097512320000000041e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,9.131523369999999806e-01,-1.091511029999999993e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.129643440000000387e-01,-1.074009390000000008e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,5.633802816901720689e-01,9.129643440000000387e-01,-1.074009390000000008e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.122313859999999774e-01,-1.057960089999999964e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.122030740000000026e-01,-1.070953010000000039e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.124085309999999671e-01,-1.071184200000000059e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.136623139999999754e-01,-1.070152520000000052e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.136623139999999754e-01,-1.070152520000000052e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.144291879999999484e-01,-1.112659720000000046e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.144291879999999484e-01,-1.112659720000000046e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.144929649999999910e-01,-1.118145880000000064e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.128638510000000039e-01,-1.129181910000000011e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.128638510000000039e-01,-1.129181910000000011e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,5.633802816901720689e-01,9.144538039999999812e-01,-1.125719030000000009e-01
-8.450704225351728383e-01,5.633802816901720689e-01,-1.408450704225288064e-01,9.086018200000000045e-01,-1.110972239999999944e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.086018200000000045e-01,-1.110972239999999944e-01
5.633802816901720689e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.130220409999999509e-01,-1.033354630000000024e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.130220409999999509e-01,-1.033354630000000024e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,9.136667849999999813e-01,-1.035742540000000045e-01
-1.549295774647873714e+00,5.633802816901720689e-01,-1.408450704225288064e-01,9.110109210000000290e-01,-1.065731349999999994e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,5.633802816901720689e-01,9.114027620000000329e-01,-1.077278110000000066e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.114027620000000329e-01,-1.077278110000000066e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.160690900000000303e-01,-1.067072899999999963e-01
-8.450704225351728383e-01,5.633802816901720689e-01,-8.450704225351728383e-01,9.145591859999999684e-01,-1.090213359999999965e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.127732520000000349e-01,-1.120910870000000059e-01
-1.408450704225288064e-01,-1.549295774647873714e+00,-8.450704225351728383e-01,9.176840189999999620e-01,-1.129682590000000014e-01
-1.549295774647873714e+00,5.633802816901720689e-01,-1.408450704225288064e-01,9.167200920000000419e-01,-1.156618969999999996e-01
-1.549295774647873714e+00,1.267605633802816101e+00,-1.408450704225288064e-01,9.167200920000000419e-01,-1.156618969999999996e-01
-8.450704225351728383e-01,5.633802816901720689e-01,-1.408450704225288064e-01,9.111369849999999548e-01,-1.210388909999999957e-01
1.267605633802816101e+00,-8.450704225351728383e-01,-8.450704225351728383e-01,9.129446740000000116e-01,-1.131792739999999964e-01
5.633802816901720689e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.140587449999999503e-01,-1.101074370000000024e-01
-1.549295774647873714e+00,1.267605633802816101e+00,-1.408450704225288064e-01,9.074881080000000155e-01,-1.128994450000000010e-01
5.633802816901720689e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.108140470000000155e-01,-1.085269229999999974e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.108140470000000155e-01,-1.085269229999999974e-01
-1.549295774647873714e+00,1.267605633802816101e+00,-1.408450704225288064e-01,9.047275780000000323e-01,-1.121490079999999945e-01
-1.549295774647873714e+00,1.267605633802816101e+00,-8.450704225351728383e-01,9.047275780000000323e-01,-1.121490079999999945e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.549295774647873714e+00,8.993157149999999600e-01,-1.145384910000000062e-01
5.633802816901720689e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.015111329999999645e-01,-1.074512900000000049e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,9.015111329999999645e-01,-1.074512900000000049e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,8.992306589999999877e-01,-1.090966980000000058e-01
-1.408450704225288064e-01,-1.549295774647873714e+00,-1.408450704225288064e-01,9.004266859999999761e-01,-1.120907889999999962e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,9.004266859999999761e-01,-1.120907889999999962e-01
-1.549295774647873714e+00,-1.408450704225288064e-01,-8.450704225351728383e-01,8.975186939999999503e-01,-1.192580240000000041e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,8.975186939999999503e-01,-1.192580240000000041e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,8.998208640000000536e-01,-1.219839600000000024e-01
5.633802816901720689e-01,5.633802816901720689e-01,-8.450704225351728383e-01,8.966206909999999697e-01,-1.156455430000000034e-01
-1.408450704225288064e-01,1.267605633802816101e+00,-1.549295774647873714e+00,8.966206909999999697e-01,-1.156455430000000034e-01
5.633802816901720689e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,8.930305840000000162e-01,-1.145525280000000007e-01
5.633802816901720689e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,8.974931839999999994e-01,-1.101890950000000008e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,9.001519679999999690e-01,-1.077558769999999999e-01
-1.549295774647873714e+00,5.633802816901720689e-01,-8.450704225351728383e-01,8.989101050000000148e-01,-1.103083710000000023e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,8.957030179999999620e-01,-1.146125790000000061e-01
5.633802816901720689e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,8.969426750000000226e-01,-1.117355450000000056e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,8.968914749999999936e-01,-1.126502310000000034e-01
-8.450704225351728383e-01,5.633802816901720689e-01,-1.408450704225288064e-01,8.955085280000000258e-01,-1.136301090000000069e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,8.958244920000000278e-01,-1.155396179999999967e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,8.969438079999999536e-01,-1.159013730000000020e-01
-1.549295774647873714e+00,-8.450704225351728383e-01,-1.549295774647873714e+00,8.960980179999999962e-01,-1.189800800000000019e-01
-1.549295774647873714e+00,5.633802816901720689e-01,-1.408450704225288064e-01,8.960980179999999962e-01,-1.189800800000000019e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,5.633802816901720689e-01,8.918176890000000245e-01,-1.209022629999999959e-01
5.633802816901720689e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,8.893640640000000097e-01,-1.131205629999999934e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-2.253521126760517745e+00,8.893640640000000097e-01,-1.131205629999999934e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.549295774647873714e+00,8.900982139999999987e-01,-1.134306560000000047e-01
-8.450704225351728383e-01,5.633802816901720689e-01,5.633802816901720689e-01,8.900982139999999987e-01,-1.134306560000000047e-01
-1.549295774647873714e+00,-1.408450704225288064e-01,5.633802816901720689e-01,8.896434899999999812e-01,-1.165746379999999943e-01
-1.549295774647873714e+00,-8.450704225351728383e-01,-8.450704225351728383e-01,8.920956249999999477e-01,-1.255001570000000011e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,8.920956249999999477e-01,-1.255001570000000011e-01
-1.408450704225288064e-01,-1.549295774647873714e+00,-1.549295774647873714e+00,8.936343190000000103e-01,-1.235083119999999951e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,8.934061530000000362e-01,-1.189271209999999968e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,8.931835889999999445e-01,-1.216750139999999980e-01
-1.549295774647873714e+00,5.633802816901720689e-01,-8.450704225351728383e-01,8.899596330000000277e-01,-1.253497899999999887e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,8.911779520000000510e-01,-1.247809750000000023e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-8.450704225351728383e-01,8.940520880000000226e-01,-1.267930419999999947e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-8.450704225351728383e-01,8.940520880000000226e-01,-1.267930419999999947e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,8.909275530000000387e-01,-1.252893660000000131e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,5.633802816901720689e-01,8.909275530000000387e-01,-1.252893660000000131e-01
-1.408450704225288064e-01,-1.408450704225288064e-01,1.971830985915516976e+00,8.887572289999999819e-01,-1.253647360000000044e-01
-8.450704225351728383e-01,-8.450704225351728383e-01,-1.408450704225288064e-01,8.930785660000000181e-01,-1.273863020000000068e-01
-8.450704225351728383e-01,-1.408450704225288064e-01,-1.408450704225288064e-01,8.930785660000000181e-01,-1.273863020000000068e-01
1.267605633802816101e+00,5.633802816901720689e-01,5.633802816901720689e-01,8.888757819999999477e-01,-1.232544410000000062e-01
1.267605633802816101e+00,-8.450704225351728383e-01,-1.549295774647873714e+00,8.912724260000000065e-01,-1.178666059999999988e-01
-1.408450704225288064e-01,-8.450704225351728383e-01,-1.549295774647873714e+00,8.919252159999999652e-01,-1.159889100000000006e-01
-8.450704225351728383e-01,5.633802816901720689e-01,5.633802816901720689e-01,8.861649630000000277e-01,-1.168589290000000003e-01
-8.450704225351728383e-01,5.633802816901720689e-01,5.633802816901720689e-01,8.819994330000000549e-01,-1.175354789999999983e-01
