Timestamp,compactImu.a_xyz,compactImu.l_xyz,motorCompact.pwms,stabilizer.pitch,stabilizer.roll,stabilizer.thrust,stabilizer.yaw
202401,536346111,641202688,0,0.5896594524383545,-0.3666752278804779,0,9.88707447052002
202411,536346111,642251264,0,0.5899161100387573,-0.36721271276474,0,9.88741397857666
202421,536346111,642251264,0,0.5894191861152649,-0.3678712546825409,0,9.885973930358887
202431,536346111,641202688,0,0.5885581374168396,-0.3686491549015045,0,9.88558292388916
202441,536346111,641202688,0,0.5892511606216431,-0.3686693608760834,0,9.885748863220215
202451,536346111,641202688,0,0.5900532007217407,-0.3685615360736847,0,9.885700225830078
202461,536346111,641202688,0,0.5904417634010315,-0.3674609661102295,0,9.885529518127441
202471,536346110,641202688,0,0.5915994644165039,-0.3677625060081482,0,9.88564395904541
202481,536346111,641202688,0,0.5928388833999634,-0.36983659863471985,0,9.885748863220215
202491,536346111,641202688,0,0.5936521887779236,-0.37116941809654236,0,9.886154174804688
202501,536346111,641202688,0,0.5944225788116455,-0.3722701668739319,0,9.886862754821777
202511,536346111,641202688,0,0.5935100317001343,-0.37292376160621643,0,9.886919975280762
202521,536346111,641202688,0,0.5925936698913574,-0.37260007858276367,0,9.887589454650879
202531,536346111,641202688,0,0.5925816893577576,-0.3727482557296753,0,9.887511253356934
202541,536346111,641202688,0,0.5927833318710327,-0.3732234537601471,0,9.888219833374023
202551,536346111,641202688,0,0.592618465423584,-0.3731876313686371,0,9.888617515563965
202561,536346111,641202688,0,0.592316746711731,-0.37348106503486633,0,9.889547348022461
202571,536346111,641202688,0,0.5918735861778259,-0.37365496158599854,0,9.889571189880371
202581,536346111,641202688,0,0.5926123261451721,-0.3739926517009735,0,9.889451026916504
202591,536346111,641202688,0,0.5927810668945312,-0.37311071157455444,0,9.889617919921875
202601,536346111,641202688,0,0.5931519865989685,-0.3731418251991272,0,9.890519142150879
202611,536346111,641202688,0,0.5929710865020752,-0.37311890721321106,0,9.891419410705566
202621,536346111,641202688,0,0.5918253064155579,-0.37291067838668823,0,9.892391204833984
202631,536346111,641202688,0,0.591871976852417,-0.37332555651664734,0,9.893105506896973
202641,536346111,641202688,0,0.5918697118759155,-0.3733714520931244,0,9.892683982849121
202651,536346111,641202688,0,0.5917273759841919,-0.37284567952156067,0,9.892690658569336
202661,536346111,641202688,0,0.5922781825065613,-0.37366384267807007,0,9.893694877624512
202671,536346111,641202688,0,0.5932409167289734,-0.37432724237442017,0,9.893885612487793
202681,536346111,641202688,0,0.5937710404396057,-0.373923659324646,0,9.894753456115723
202691,536346111,641202688,0,0.5932248830795288,-0.37290287017822266,0,9.894789695739746
202701,536346111,641202688,0,0.5927770137786865,-0.3735312223434448,0,9.894380569458008
202711,536346111,641202688,0,0.5934062600135803,-0.3741976022720337,0,9.893671989440918
202721,536346111,641202688,0,0.5924625992774963,-0.37492555379867554,0,9.893864631652832
202731,536346111,641202688,0,0.592564582824707,-0.37477973103523254,0,9.894331932067871
202741,536346111,642251264,0,0.5934204459190369,-0.37558192014694214,0,9.895060539245605
202751,536346111,641202688,0,0.5938323140144348,-0.37651392817497253,0,9.894281387329102
202761,536346111,641202688,0,0.5945917367935181,-0.37634360790252686,0,9.894426345825195
202771,536346111,641202688,0,0.5950222611427307,-0.37556302547454834,0,9.893932342529297
202781,536346111,641202688,0,0.5964219570159912,-0.3763815462589264,0,9.894372940063477
202791,536346111,641202688,0,0.5970258116722107,-0.37682801485061646,0,9.894451141357422
202801,536346111,641202688,0,0.598090410232544,-0.376677930355072,0,9.894657135009766
202811,536346111,641202688,0,0.5982083082199097,-0.3766539990901947,0,9.895272254943848
202821,535297535,641202688,0,0.598402202129364,-0.3772786557674408,0,9.894652366638184
202831,536346111,641202688,0,0.5975360870361328,-0.3779025673866272,0,9.894737243652344
202841,536346111,641202688,0,0.5976813435554504,-0.37928688526153564,0,9.895627975463867
202851,536346111,641202688,0,0.5987599492073059,-0.3791199326515198,0,9.895739555358887
202861,536346111,641202688,0,0.5994548201560974,-0.3792417347431183,0,9.895929336547852
202871,536346111,641202688,0,0.599964439868927,-0.3793315589427948,0,9.896244049072266
202881,536346111,641202688,0,0.6008113622665405,-0.3798592984676361,0,9.894930839538574
202891,536346111,641202688,0,0.6013954877853394,-0.38023141026496887,0,9.895050048828125
202901,536346111,641202688,0,0.6020850539207458,-0.3798893392086029,0,9.894170761108398
202911,536346111,641202688,0,0.6019860506057739,-0.379107803106308,0,9.894536972045898
202921,536346111,641202688,0,0.6014747023582458,-0.3791007697582245,0,9.894819259643555
202931,536346111,641202688,0,0.6010938882827759,-0.3787910044193268,0,9.896003723144531
202941,536346111,641202688,0,0.6009610295295715,-0.378214567899704,0,9.895771026611328
202951,536346111,641202688,0,0.6011559963226318,-0.3787529468536377,0,9.895198822021484
202961,536346111,641202688,0,0.6020735502243042,-0.3781231641769409,0,9.894773483276367
202971,536346111,641202688,0,0.6021208167076111,-0.3784014582633972,0,9.895014762878418
202981,536346111,641202688,0,0.6022393107414246,-0.37834322452545166,0,9.894610404968262
202991,536346111,641202688,0,0.6033957600593567,-0.3779897093772888,0,9.89477252960205
203001,536346111,641202688,0,0.6033066511154175,-0.378866970539093,0,9.895721435546875
203011,536346111,641202688,0,0.602521538734436,-0.37882858514785767,0,9.89635944366455
203021,536346111,641202688,0,0.6017663478851318,-0.37951406836509705,0,9.89686393737793
203031,536346111,641202688,0,0.6012895107269287,-0.38018813729286194,0,9.89686107635498
203041,536346111,641202688,0,0.6018721461296082,-0.37961891293525696,0,9.897552490234375
203051,536346111,641202688,0,0.6029764413833618,-0.3786811828613281,0,9.897201538085938
203061,536346111,641202688,0,0.6036002039909363,-0.378406822681427,0,9.897931098937988
203071,536346111,641202688,0,0.603909432888031,-0.3788667619228363,0,9.898368835449219
203081,536346111,641202688,0,0.6036481857299805,-0.3795609176158905,0,9.899266242980957
203091,536346111,641202688,0,0.6033785343170166,-0.37913262844085693,0,9.89946174621582
203101,536346111,641202688,0,0.6022579073905945,-0.37908414006233215,0,9.899821281433105
203111,536346111,641202688,0,0.6017369031906128,-0.37861284613609314,0,9.89989948272705
203121,536346111,641202688,0,0.6008608937263489,-0.3787226974964142,0,9.90024471282959
203131,536346111,641202688,0,0.6009276509284973,-0.3798377513885498,0,9.90107250213623
203141,536346111,641202688,0,0.6002092957496643,-0.3791908025741577,0,9.901829719543457
203151,536346111,641202688,0,0.600720226764679,-0.37918347120285034,0,9.901114463806152
203161,536346111,641202688,0,0.6005750894546509,-0.3782675266265869,0,9.901309967041016
203171,536346111,641202688,0,0.6002141833305359,-0.3782843351364136,0,9.901049613952637
203181,536346111,641202688,0,0.6002807021141052,-0.3771078884601593,0,9.901403427124023
203191,536346111,641202688,0,0.6001811623573303,-0.3778016269207001,0,9.900525093078613
203201,536346111,641202688,0,0.599625825881958,-0.37902483344078064,0,9.900776863098145
203211,536346111,641202688,0,0.5989264249801636,-0.37853020429611206,0,9.901191711425781
