Timestamp,compactImu.a_xyz,compactImu.l_xyz,motorCompact.pwms,stabilizer.pitch,stabilizer.roll,stabilizer.thrust,stabilizer.yaw
28747,537393681,632815099,2394920123,-1.220314860343933,-0.2851485013961792,34816,12.993439674377441
28750,537394710,634909176,2327550399,-1.221153974533081,-0.22723941504955292,34816,12.99660587310791
28758,537391643,633863683,2260376768,-1.2170480489730835,-0.07904399186372757,34816,13.003369331359863
28764,536344093,634909182,2327551684,-1.1979011297225952,0.08266719430685043,9216,13.006686210632324
28771,536348194,637007350,2327224009,-1.210723876953125,0.1761065125465393,9216,13.006318092346191
28774,536347171,632816125,2243272132,-1.2229238748550415,0.2726919651031494,34816,13.006897926330566
28778,535300644,626531847,2243141063,-1.2259385585784912,0.382003515958786,34816,13.007133483886719
28783,535303715,627576325,2243206853,-1.2231694459915161,0.49083617329597473,34816,13.0062255859375
28790,535301662,632814070,2310512583,-1.2630873918533325,0.6863309144973755,9216,13.001849174499512
28793,535299611,634912248,2310643398,-1.2798268795013428,0.7690290212631226,9216,13.00059986114502
28797,535300632,641205765,2360974533,-1.2841030359268188,0.8421127200126648,9216,12.99795150756836
28801,534255127,642258438,2377620680,-1.2918154001235962,0.9141662120819092,9216,12.993939399719238
28805,534256148,641206787,2343934148,-1.3054355382919312,0.9782222509384155,34816,12.98891830444336
28808,534255121,640156161,2360907969,-1.3186206817626953,1.0277398824691772,34816,12.983102798461914
28813,533204490,640156161,2377750463,-1.3296211957931519,1.065980315208435,34816,12.976731300354004
28816,533206532,647497220,2529137599,-1.341373085975647,1.082182765007019,9216,12.970328330993652
28820,533206530,649593348,2478675648,-1.3536415100097656,1.0903513431549072,9216,12.962869644165039
28825,532162043,650639871,2579271873,-1.379464030265808,1.0849885940551758,9216,12.95441722869873
28828,532158968,648543739,2512424887,-1.40158212184906,1.063534140586853,34816,12.944540977478027
28832,532157941,645399033,2529136568,-1.4221290349960327,1.035787582397461,34816,12.933337211608887
28837,531107311,640159225,2563018163,-1.437220811843872,0.9945127964019775,34816,12.921220779418945
28841,531108334,638062076,2562821558,-1.4512065649032593,0.950209379196167,34816,12.90767765045166
28845,531112428,638062080,2629732793,-1.4731254577636719,0.9035224318504333,34816,12.894834518432617
28848,530060774,640157185,2647099567,-1.4853236675262451,0.8353539705276489,34816,12.880192756652832
28852,530058723,641204737,2663942318,-1.4931285381317139,0.7555039525032043,34816,12.864599227905273
28857,529002974,638061042,2614004903,-1.4917476177215576,0.6658614873886108,34816,12.846155166625977
28860,529005024,635964913,2663876782,-1.5007274150848389,0.5805200934410095,34816,12.826949119567871
28864,529006048,634916340,2680653998,-1.5104622840881348,0.4978630244731903,34816,12.80684757232666
28869,527956449,637009400,2680719533,-1.5156954526901245,0.4133894145488739,34816,12.787003517150879
28872,527957473,639105531,2664008108,-1.5170226097106934,0.32768991589546204,34816,12.766033172607422
28879,526903776,639100395,2647559078,-1.5172770023345947,0.23138809204101562,34816,12.743010520935059
28882,526903777,638053868,2680785579,-1.5225276947021484,0.14207495748996735,34816,12.718035697937012
28886,526899684,635963907,2597228198,-1.5018635988235474,0.061555974185466766,34816,12.693714141845703
28893,525854185,634914313,2630389163,-1.4376652240753174,-0.07077120989561081,34816,12.643189430236816
28896,525853164,627572222,2580058283,-1.4162691831588745,-0.12573657929897308,34816,12.616179466247559
28901,525852142,627573240,2596835498,-1.3994433879852295,-0.17245066165924072,34816,12.587784767150879
28904,524802544,630718968,2580058794,-1.3799331188201904,-0.21262381970882416,34816,12.558837890625
28908,524802550,634914297,2529465517,-1.3594176769256592,-0.23717756569385529,34816,12.52891731262207
28913,524804601,635962873,2546177198,-1.3403089046478271,-0.25208327174186707,34816,12.498085975646973
28916,523756026,634912241,2546242733,-1.3318941593170166,-0.2655664086341858,34816,12.466379165649414
28920,523756030,635958768,2495715248,-1.323837399482727,-0.2683841288089752,34816,12.434385299682617
28925,524802562,631770622,2462357933,-1.2999963760375977,-0.2623803913593292,34816,12.404159545898438
28928,523757063,631773700,2461768118,-1.2771108150482178,-0.23285309970378876,34816,12.372624397277832
28933,523760136,632820228,2478676147,-1.2576500177383423,-0.2007036954164505,34816,12.34084415435791
28936,523758091,626526715,2428345524,-1.2462352514266968,-0.16285187005996704,34816,12.3093900680542
28940,523758096,627576311,2394529463,-1.2406985759735107,-0.11030970513820648,34816,12.277399063110352
28945,523762195,631769592,2428017848,-1.2401801347732544,-0.05349709838628769,34816,12.244543075561523
28948,523763220,634914297,2427886778,-1.244895339012146,0.008350210264325142,34816,12.21253490447998
28952,523764245,635963898,2427887034,-1.2508105039596558,0.07356241345405579,34816,12.180992126464844
28956,523763223,634911218,2377555898,-1.2607477903366089,0.13916601240634918,34816,12.148131370544434
28960,523765272,637004274,2427690429,-1.2786997556686401,0.20363494753837585,34816,12.116386413574219
28965,524814871,639104503,2427755708,-1.2967842817306519,0.26781871914863586,34816,12.085235595703125
28968,524814868,639106554,2444663994,-1.3104549646377563,0.3275725245475769,34816,12.054523468017578
28972,524815892,639107579,2427755964,-1.323228120803833,0.38810279965400696,34816,12.023984909057617
28977,524818962,631765496,2461113022,-1.3488956689834595,0.44503292441368103,34816,11.992887496948242
28980,524819984,631765496,2494863803,-1.3764452934265137,0.49261826276779175,34816,11.963090896606445
28984,524818960,633862649,2461244348,-1.401631474494934,0.5393216013908386,34816,11.932181358337402
28989,524817932,639104507,2478217657,-1.4200427532196045,0.5756155252456665,34816,11.901185035705566
28992,523769356,639105533,2478152378,-1.4368958473205566,0.6099825501441956,34816,11.869650840759277
28997,523772424,645394940,2578683323,-1.465114712715149,0.6334478855133057,34816,11.837912559509277
29000,523771398,645394940,2579077562,-1.4894217252731323,0.6492373943328857,9216,11.806234359741211
29004,523769346,643298811,2595985848,-1.509427547454834,0.6564574241638184,9216,11.774227142333984
29009,523771392,640159228,2612697273,-1.5296099185943604,0.6627449989318848,9216,11.741425514221191
29012,523770367,640159228,2595788214,-1.5503462553024292,0.6643115878105164,34816,11.707773208618164
29016,523775482,642260486,2696384183,-1.5758112668991089,0.6557453274726868,34816,11.676597595214844
29021,523768309,641210888,2596312238,-1.5790876150131226,0.6346230506896973,34816,11.64428997039795
29024,523766258,639112710,2646643118,-1.5785999298095703,0.6018364429473877,34816,11.61121654510498
29029,523765231,637011459,2680131758,-1.580655574798584,0.5580960512161255,34816,11.577441215515137
29034,523761130,640157188,2680131758,-1.5843851566314697,0.5099438428878784,34816,11.543702125549316
29038,523763178,643305993,2680524712,-1.5721435546875,0.4531060457229614,34816,11.511649131774902
29045,523769323,631770627,2747108528,-1.5694526433944702,0.3429865837097168,34816,11.446381568908691
29048,523765224,624432639,2781319339,-1.5740199089050293,0.2826637923717499,9216,11.4122953414917
29055,522704357,624431606,2764673449,-1.5722559690475464,0.2167588174343109,9216,11.377738952636719
29062,523754982,633865718,2747896488,-1.5375516414642334,0.07750009000301361,9216,11.309226989746094
29067,523757031,635962885,2730988458,-1.5188422203063965,0.014778037555515766,9216,11.276237487792969
29070,523756008,638059015,2714210213,-1.4933738708496094,-0.051041290163993835,34816,11.24312686920166
29075,523754989,640157195,2647102373,-1.4618852138519287,-0.10999745875597,34816,11.209368705749512
29078,523756013,644353550,2714080684,-1.4299677610397339,-0.15606214106082916,9216,11.176291465759277
29082,522706415,645403147,2714277289,-1.3986374139785767,-0.198824942111969,9216,11.141993522644043
29087,523757044,637019669,2646972844,-1.3617347478866577,-0.22531484067440033,9216,11.108231544494629
29091,523756021,633871889,2697303723,-1.323904275894165,-0.24617674946784973,9216,11.074183464050293
29094,522708471,629674502,2663880873,-1.2859662771224976,-0.26711541414260864,9216,11.040224075317383
29099,523757050,631765493,2646972844,-1.2686794996261597,-0.28606724739074707,9216,11.006010055541992
29102,523757052,633861618,2579536044,-1.262067198753357,-0.297412633895874,34816,10.973604202270508
29107,524805633,640157184,2562758827,-1.249534249305725,-0.3007027506828308,34816,10.942680358886719
29111,524805636,641207811,2545851054,-1.2309612035751343,-0.2896840572357178,34816,10.911836624145508
