Timestamp,compactImu.a_xyz,compactImu.l_xyz,motorCompact.pwms,stabilizer.pitch,stabilizer.roll,stabilizer.thrust,stabilizer.yaw
12141,536346111,641202686,0,-0.35313206911087036,-0.5367181897163391,0,12.757369041442871
12151,536346111,641202686,0,-0.35298120975494385,-0.5369836688041687,0,12.757241249084473
12161,536346111,641202686,0,-0.35251113772392273,-0.5372700691223145,0,12.756587028503418
12171,536346111,641202686,0,-0.35268884897232056,-0.5372481942176819,0,12.75684642791748
12181,536346111,642251262,0,-0.3529818058013916,-0.5372873544692993,0,12.75787353515625
12191,536346111,641202686,0,-0.35366928577423096,-0.5368812084197998,0,12.759174346923828
12201,536346111,641202686,0,-0.3542376458644867,-0.5372430682182312,0,12.758938789367676
12211,536346111,641202686,0,-0.3550627827644348,-0.538742184638977,0,12.759316444396973
12221,536346111,641202686,0,-0.35481423139572144,-0.5386881828308105,0,12.759629249572754
12231,536346111,641202686,0,-0.35483652353286743,-0.5376653671264648,0,12.76060962677002
12241,536346111,641202686,0,-0.3549039363861084,-0.5379751920700073,0,12.76121711730957
12251,536346111,641202686,0,-0.35457223653793335,-0.536981999874115,0,12.761246681213379
12261,536346111,641202686,0,-0.35425084829330444,-0.536430299282074,0,12.761494636535645
12271,536346111,641202686,0,-0.35361239314079285,-0.5360918045043945,0,12.762372970581055
12281,536346111,641202686,0,-0.35350409150123596,-0.535483181476593,0,12.761977195739746
12291,536346111,641202686,0,-0.3527960181236267,-0.5356071591377258,0,12.761445045471191
12301,536346111,641202686,0,-0.3529105484485626,-0.5358368754386902,0,12.761138916015625
12311,536346111,641202686,0,-0.352938175201416,-0.5356839299201965,0,12.760308265686035
12321,536346111,641202686,0,-0.353217750787735,-0.5359728932380676,0,12.760334014892578
12331,536346111,641202687,0,-0.352245569229126,-0.5365701913833618,0,12.760573387145996
12341,536346111,641202686,0,-0.3519471287727356,-0.5365815162658691,0,12.759533882141113
12351,536346111,641202686,0,-0.3526134788990021,-0.537428081035614,0,12.759929656982422
12361,536346111,642251262,0,-0.3524709939956665,-0.5380505919456482,0,12.760409355163574
12371,536346111,641202686,0,-0.3528822362422943,-0.5384650826454163,0,12.761693000793457
12381,536346111,641202686,0,-0.35288330912590027,-0.538750410079956,0,12.76270866394043
12391,536346111,641202686,0,-0.35324859619140625,-0.539371132850647,0,12.762946128845215
12401,536346111,641202686,0,-0.35332781076431274,-0.5394698977470398,0,12.763375282287598
12411,536346111,641202686,0,-0.3527802526950836,-0.5394846796989441,0,12.762513160705566
12421,536346111,641202686,0,-0.35226717591285706,-0.5393120050430298,0,12.762368202209473
12431,536346111,641202686,0,-0.35187840461730957,-0.5392084717750549,0,12.762174606323242
12441,536346111,641202686,0,-0.3516747057437897,-0.539202868938446,0,12.761663436889648
12451,536346111,641202686,0,-0.3515576720237732,-0.5399372577667236,0,12.762372970581055
12461,536346111,641202686,0,-0.35137784481048584,-0.5391585826873779,0,12.76362133026123
12471,536346111,641202686,0,-0.3515981435775757,-0.5379141569137573,0,12.763907432556152
12481,536346111,641202686,0,-0.3514186143875122,-0.5372023582458496,0,12.763999938964844
12491,536346111,641202686,0,-0.3516647517681122,-0.5379264950752258,0,12.763294219970703
12501,536346111,641202686,0,-0.35162538290023804,-0.5383636355400085,0,12.764120101928711
12511,536346111,641202686,0,-0.35241368412971497,-0.5383771061897278,0,12.763626098632812
12521,536346111,641202686,0,-0.352628231048584,-0.5386594533920288,0,12.763728141784668
12531,536346111,641202686,0,-0.35255852341651917,-0.5392908453941345,0,12.763846397399902
12541,536346111,641202686,0,-0.35306745767593384,-0.5396949648857117,0,12.763606071472168
12551,536346111,641202686,0,-0.35279351472854614,-0.5404183268547058,0,12.763425827026367
12561,536346111,641202687,0,-0.3516957759857178,-0.5403656959533691,0,12.764140129089355
12571,536346111,641202686,0,-0.35141128301620483,-0.5399093627929688,0,12.764571189880371
12581,536346111,641202687,0,-0.35122042894363403,-0.5391700267791748,0,12.764630317687988
12591,536346111,641202686,0,-0.3508489727973938,-0.5401303172111511,0,12.765159606933594
12601,536346111,641202686,0,-0.351458340883255,-0.5402660965919495,0,12.76507568359375
12611,536346111,641202686,0,-0.35177382826805115,-0.5401953458786011,0,12.765884399414062
12621,536346111,641202686,0,-0.3513668179512024,-0.5407612919807434,0,12.765751838684082
12631,536346111,641202686,0,-0.35152876377105713,-0.540989875793457,0,12.767021179199219
12641,536346111,641202686,0,-0.3521144986152649,-0.5414664149284363,0,12.766446113586426
12651,536346111,641202686,0,-0.3520691394805908,-0.541409432888031,0,12.76729965209961
12661,536346111,641202686,0,-0.3519572615623474,-0.5416593551635742,0,12.767037391662598
12671,536346111,641202686,0,-0.35226598381996155,-0.5416945219039917,0,12.767627716064453
12681,536346111,641202686,0,-0.3525328040122986,-0.5410026907920837,0,12.767644882202148
12691,536346111,641202686,0,-0.35239100456237793,-0.5412668585777283,0,12.767945289611816
12701,536346111,641202686,0,-0.3522057831287384,-0.5420670509338379,0,12.767027854919434
12711,536346111,641202686,0,-0.35312286019325256,-0.5421916842460632,0,12.766942024230957
12721,536346111,641202686,0,-0.353130042552948,-0.5417964458465576,0,12.767107963562012
12731,536346111,641202686,0,-0.3529917299747467,-0.5420246124267578,0,12.766901016235352
12741,536346111,641202686,0,-0.35292112827301025,-0.5422616600990295,0,12.767423629760742
12751,536346111,641202686,0,-0.3531092405319214,-0.5429584980010986,0,12.766603469848633
12761,536346111,641202687,0,-0.3528924286365509,-0.5430223941802979,0,12.767170906066895
12771,536346111,641202686,0,-0.35297802090644836,-0.5427311658859253,0,12.767461776733398
12781,536346111,641202686,0,-0.35329246520996094,-0.5431867837905884,0,12.767441749572754
12791,536346111,641202686,0,-0.3534342050552368,-0.5434144139289856,0,12.767546653747559
12801,536346111,641202686,0,-0.3535524010658264,-0.5437852144241333,0,12.768089294433594
12811,536346111,641202686,0,-0.3543388247489929,-0.5429373979568481,0,12.76840591430664
12821,536346111,641202686,0,-0.3535333275794983,-0.542969822883606,0,12.768566131591797
12831,536346111,641202686,0,-0.35295748710632324,-0.5431936383247375,0,12.767982482910156
12841,536346111,641202686,0,-0.3524169921875,-0.5433602929115295,0,12.767261505126953
12851,536346111,641202686,0,-0.35202887654304504,-0.5447397828102112,0,12.768138885498047
12861,536346111,641202686,0,-0.3518606424331665,-0.5450099110603333,0,12.768645286560059
12871,536346111,642251262,0,-0.3518095910549164,-0.5449456572532654,0,12.768532752990723
12881,536346111,641202686,0,-0.3519899249076843,-0.5455082654953003,0,12.768372535705566
12891,536346111,641202686,0,-0.3524684011936188,-0.5452765822410583,0,12.769209861755371
12901,536346111,641202686,0,-0.3529636263847351,-0.5448781847953796,0,12.768991470336914
12911,536346111,641202686,0,-0.3530479967594147,-0.5436283946037292,0,12.769844055175781
12921,536346111,641202686,0,-0.3529098331928253,-0.54323410987854,0,12.770441055297852
12931,536346111,641202686,0,-0.35356658697128296,-0.543480634689331,0,12.770694732666016
12941,536346111,641202686,0,-0.354124516248703,-0.5433555245399475,0,12.77112865447998
12951,536346111,641202686,0,-0.3546018898487091,-0.5427060127258301,0,12.77198314666748
12961,536346111,641202686,0,-0.354949414730072,-0.5426223874092102,0,12.771958351135254
12971,536346111,641202686,0,-0.35515719652175903,-0.542800784111023,0,12.77321720123291
12981,536346111,641202686,0,-0.35579031705856323,-0.5435409545898438,0,12.773052215576172
12991,536346111,641202686,0,-0.3562944233417511,-0.5444969534873962,0,12.7732572555542
13001,536346111,641202686,0,-0.35667189955711365,-0.543703019618988,0,12.773938179016113
13011,536346111,641202686,0,-0.3569081723690033,-0.5439562797546387,0,12.77338981628418
13021,536346111,641202686,0,-0.3561769127845764,-0.5434051156044006,0,12.773849487304688
13031,536346111,642251262,0,-0.35559260845184326,-0.5427009463310242,0,12.774280548095703
13041,536346111,641202686,0,-0.3558504581451416,-0.5429275035858154,0,12.774577140808105
13051,536346111,641202686,0,-0.35530152916908264,-0.5425975918769836,0,12.775546073913574
13061,536346111,641202686,0,-0.35553836822509766,-0.5429078340530396,0,12.776533126831055
13071,536346111,641202686,0,-0.3551478981971741,-0.5431636571884155,0,12.776443481445312
13081,536346111,641202686,0,-0.3553984761238098,-0.5427355766296387,0,12.775825500488281
13091,536346111,641202686,0,-0.3563494384288788,-0.5424506664276123,0,12.77628231048584
13101,536346111,641202686,0,-0.35663291811943054,-0.5427100658416748,0,12.776198387145996
13111,536346111,641202686,0,-0.3567138612270355,-0.5428849458694458,0,12.776290893554688
13121,536346111,641202686,0,-0.35632389783859253,-0.5433052778244019,0,12.776328086853027
13131,536346111,641202686,0,-0.3556930720806122,-0.5432807207107544,0,12.776244163513184
