2.676056338028161,1.971830985915517,2.676056338028161,-12.112676056337989,-11.408450704225345,12.535211267605632,46080.0,39936.0,43008.0,38912.0,1535065301087486720,231.74355
-14.929577464788736,-0.8450704225351728,1.971830985915517,-12.112676056337989,-11.408450704225345,12.535211267605632,46080.0,41984.0,48128.0,38912.0,1535065301107487744,227.77014
-17.746478873239425,-2.2535211267605177,1.971830985915517,-12.112676056337989,-12.112676056337989,12.535211267605632,49152.0,39936.0,52224.0,40960.0,1535065301122933760,227.46448
-17.042253521126725,-2.9577464788732186,1.267605633802816,-12.112676056337989,-12.112676056337989,12.535211267605632,43008.0,32768.0,43008.0,36864.0,1535065301127516160,231.62431
-14.225352112676035,-3.6619718309859195,0.5633802816901721,-12.112676056337989,-12.112676056337989,12.535211267605632,49152.0,32768.0,46080.0,41984.0,1535065301133923840,235.00499
-10.704225352112644,-3.6619718309859195,-0.8450704225351728,-12.112676056337989,-12.112676056337989,12.535211267605632,45056.0,37888.0,44032.0,35840.0,1535065301138517248,233.86505
-5.070422535211264,-3.6619718309859195,-1.5492957746478737,-12.112676056337989,-12.112676056337989,12.535211267605632,46080.0,39936.0,49152.0,37888.0,1535065301142947584,233.34822
-0.1408450704225288,-2.9577464788732186,-2.2535211267605177,-12.112676056337989,-12.112676056337989,12.535211267605632,44032.0,34816.0,51200.0,35840.0,1535065301147501824,232.38736
4.788732394366207,-2.2535211267605177,-2.2535211267605177,-12.112676056337989,-12.112676056337989,12.535211267605632,48128.0,40960.0,50176.0,37888.0,1535065301153934080,233.67435
3.380281690140862,-0.8450704225351728,-1.5492957746478737,-12.112676056337989,-12.112676056337989,12.535211267605632,45056.0,39936.0,52224.0,35840.0,1535065301162930688,232.88972
1.971830985915517,-0.8450704225351728,-0.8450704225351728,-12.112676056337989,-12.112676056337989,12.535211267605632,48128.0,33792.0,44032.0,35840.0,1535065301173918976,233.10138
1.267605633802816,-0.1408450704225288,-0.8450704225351728,-12.112676056337989,-12.112676056337989,12.535211267605632,50176.0,39936.0,50176.0,34816.0,1535065301178496256,232.18074
1.267605633802816,-0.1408450704225288,-0.1408450704225288,-12.112676056337989,-12.112676056337989,12.535211267605632,48128.0,40960.0,49152.0,34816.0,1535065301182936832,231.63004
